Date,combined_score,adaptive_band_rank01_score,ma_crossover_rank01_score,adaptive_volatility_band_rank01_score,fear_greed_candle_volume_rank01_score,predicted_future_return,portfolio_weight,active_anchor_date,active_model_name,active_hold_days,prediction_scale,price
2024-01-02,1.0,1.0,0.5061054615414892,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,190.72
2024-01-03,1.0,1.0,0.25246377949664384,-0.036945825744257504,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,189.13
2024-01-04,1.0,1.0,-0.011779025481958933,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,189.32
2024-01-05,1.0,1.0,-0.2273351918018018,-1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,189.35
2024-01-08,1.0,1.0,-0.4252228198987119,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.87
2024-01-09,1.0,1.0,-0.5524362951038572,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.93
2024-01-10,1.0,1.0,-0.5147434135615775,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.5
2024-01-11,1.0,1.0,-0.44328399230437854,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.87
2024-01-12,-1.0,-1.0,-0.34591071498685877,0.8174825409525095,0,-1.0,0.0,2023-12-29,obj1_long_only_combination,45,1.0,189.71
2024-01-16,1.0,1.0,-0.21477089795437523,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.91
2024-01-17,1.0,1.0,-0.18728650516313028,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,185.84
2024-01-18,1.0,1.0,-0.12839137775334677,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.37
2024-01-19,1.0,1.0,-0.0691036161608183,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.93
2024-01-22,1.0,1.0,-0.18100435823943373,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.22
2024-01-23,1.0,1.0,-0.18100435823943373,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.95
2024-01-24,1.0,1.0,-0.0769562998154613,-1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,186.4
2024-01-25,1.0,1.0,-0.0808826416427884,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.14
2024-01-26,1.0,1.0,-0.11936079155051346,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.01
2024-01-29,-0.4843044240947214,-0.4843044240947214,0.021987514232993728,1.0,0,-0.4843044240947214,0.0,2023-12-29,obj1_long_only_combination,45,1.0,188.33
2024-01-30,-0.09091974719049171,-0.09091974719049171,0.04554556519690044,1.0,0,-0.09091974719049171,0.0,2023-12-29,obj1_long_only_combination,45,1.0,188.59
2024-01-31,1.0,1.0,0.10404805842397243,-1.0,-1,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,188.45
2024-02-01,-1.0,-1.0,0.24147002238014137,0.3928782231710093,0,-1.0,0.0,2023-12-29,obj1_long_only_combination,45,1.0,190.41
2024-02-02,1.0,1.0,0.3404138364285964,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,188.61
2024-02-05,1.0,1.0,0.26699124425772836,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.57
2024-02-06,1.0,1.0,0.24029211983195106,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,188.55
2024-02-07,1.0,1.0,0.1617652832855656,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,188.5
2024-02-08,1.0,1.0,-0.048294004476026046,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,188.33
2024-02-09,1.0,1.0,-0.15077152616906317,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.6
2024-02-12,1.0,1.0,-0.1389925006871154,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.11
2024-02-13,1.0,1.0,-0.2952609054144298,0.5469710199806512,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,184.53
2024-02-14,1.0,1.0,-0.4574188228827292,-1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,184.42
2024-02-15,1.0,1.0,-0.48058423966392444,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,185.66
2024-02-16,1.0,1.0,-0.49040009423221426,-1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,186.34
2024-02-20,-1.0,-1.0,-0.45820409124818573,1.0,0,-1.0,0.0,2023-12-29,obj1_long_only_combination,45,1.0,187.47
2024-02-21,1.0,1.0,-0.18453806588401583,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.48
2024-02-22,1.0,1.0,0.09894381404844388,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,187.56
2024-02-23,-1.0,-1.0,0.31999685892652685,-0.07164198508984129,0,-1.0,0.0,2023-12-29,obj1_long_only_combination,45,1.0,188.62
2024-02-26,1.0,1.0,0.44249872393892203,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,188.2
2024-02-27,1.0,1.0,0.4491735050453524,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,188.0
2024-02-28,1.0,1.0,0.3671129608543737,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,188.34
2024-02-29,-1.0,-1.0,0.3125368094546288,1.0,0,-1.0,0.0,2023-12-29,obj1_long_only_combination,45,1.0,189.31
2024-03-01,-1.0,-1.0,0.36397188739252545,-1.0,0,-1.0,0.0,2023-12-29,obj1_long_only_combination,45,1.0,192.89
2024-03-04,-1.0,-1.0,0.597589226118035,1.0,0,-1.0,0.0,2023-12-29,obj1_long_only_combination,45,1.0,196.01
2024-03-05,0.17451967466679666,0.17451967466679666,0.9376104283638975,1.0,0,0.17451967466679666,0.17451967466679666,2023-12-29,obj1_long_only_combination,45,1.0,197.19
2024-03-06,0.6257373861481553,0.6257373861481553,1.0,1.0,0,0.6257373861481553,0.6257373861481553,2023-12-29,obj1_long_only_combination,45,1.0,198.81
2024-03-07,0.41544219919052683,0.41544219919052683,1.0,1.0,0,0.41544219919052683,0.41544219919052683,2023-12-29,obj1_long_only_combination,45,1.0,199.94
2024-03-08,-0.8496825451401135,-0.8496825451401135,1.0,-1.0,0,-0.8496825451401135,0.0,2023-12-29,obj1_long_only_combination,45,1.0,201.63
2024-03-11,0.6577052282678778,0.6577052282678778,1.0,1.0,0,0.6577052282678778,0.6577052282678778,2023-12-29,obj1_long_only_combination,45,1.0,202.0
2024-03-12,1.0,1.0,1.0,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,199.79
2024-03-13,1.0,1.0,1.0,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,201.19
2024-03-14,1.0,1.0,0.7899799756566827,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,200.35
2024-03-15,1.0,1.0,0.37143193686442344,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,199.71
2024-03-18,1.0,1.0,0.058895127409783504,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,200.03
2024-03-19,1.0,1.0,-0.042797125917785984,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,199.8
2024-03-20,-1.0,-1.0,-0.09737327731751974,-1.0,0,-1.0,0.0,2023-12-29,obj1_long_only_combination,45,1.0,202.18
2024-03-21,0.8930820781329858,0.8930820781329858,-0.04986454120696134,-0.5337541382663307,0,0.8930820781329858,0.8930820781329858,2023-12-29,obj1_long_only_combination,45,1.0,201.97
2024-03-22,1.0,1.0,0.05064980957241783,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,200.35
2024-03-25,1.0,1.0,0.16569162511288155,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,200.99
2024-03-26,1.0,1.0,0.23754368055283662,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,201.64
2024-03-27,-1.0,-1.0,0.23479524127369986,1.0,0,-1.0,0.0,2023-12-29,obj1_long_only_combination,45,1.0,203.1
2024-03-28,-1.0,-1.0,0.3184263221956027,0.09370286289239012,0,-1.0,0.0,2023-12-29,obj1_long_only_combination,45,1.0,205.72
2024-04-01,-1.0,-1.0,0.5865954690015325,-1.0,0,-1.0,0.0,2023-12-29,obj1_long_only_combination,45,1.0,207.82
2024-04-02,-1.0,-1.0,0.9376104283638975,-0.03236443859238613,0,-1.0,0.0,2023-12-29,obj1_long_only_combination,45,1.0,210.89
2024-04-03,-0.2610716616319661,-0.2610716616319661,1.0,1.0,0,-0.2610716616319661,0.0,2023-12-29,obj1_long_only_combination,45,1.0,212.74
2024-04-04,1.0,1.0,1.0,1.0,0,1.0,1.0,2023-12-29,obj1_long_only_combination,45,1.0,211.52
2024-04-05,-0.851191978284251,-0.851191978284251,1.0,-1.0,0,-0.851191978284251,0.0,2023-12-29,obj1_long_only_combination,45,1.0,215.14
2024-04-08,-0.8236722223487658,-0.8236722223487658,1.0,1.0,0,-0.8236722223487658,0.0,2023-12-29,obj1_long_only_combination,45,1.0,216.48
2024-04-09,0.026728335104860345,0.026728335104860345,1.0,1.0,0,0.026728335104860345,0.026728335104860345,2023-12-29,obj1_long_only_combination,45,1.0,217.67
