Date,combined_score,adaptive_band_rank01_score,ma_crossover_rank01_score,adaptive_volatility_band_rank01_score,fear_greed_candle_volume_rank01_score,predicted_future_return,portfolio_weight,active_anchor_date,active_model_name,active_hold_days,prediction_scale,price
2020-01-02,1.0,1.0,0.13592521503088287,0.13166202143676028,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,143.95
2020-01-03,1.0,1.0,0.13435916380895735,0.23234928393991439,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,145.86
2020-01-06,1.0,1.0,0.15022045182585356,0.7304793422861628,-1,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,147.39
2020-01-07,1.0,1.0,0.20374727948794208,-0.45920530491472694,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,147.97
2020-01-08,1.0,1.0,0.2516925399744708,0.8105691101827842,-1,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,146.86
2020-01-09,1.0,1.0,0.32473477517124977,-0.36435755073771964,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,146.03
2020-01-10,1.0,1.0,0.38444549740194084,-0.5081774963439698,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,146.91
2020-01-13,1.0,1.0,0.4619851104668554,-0.683889923753956,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,145.82
2020-01-14,1.0,1.0,0.4967996337849611,-0.6261988918170631,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,145.69
2020-01-15,1.0,1.0,0.5307307435932117,-0.4819007217214528,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,146.54
2020-01-16,1.0,1.0,0.5107334741440918,-0.6394824667707321,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,146.31
2020-01-17,1.0,1.0,0.5130624733972112,-0.6409428684651617,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,146.58
2020-01-21,1.0,1.0,0.4961973063918944,-0.09062763095953377,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,146.74
2020-01-22,1.0,1.0,0.538801930660066,-0.805932836586999,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,146.79
2020-01-23,1.0,1.0,0.5821695029594075,-0.011181511943462428,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,147.12
2020-01-24,1.0,1.0,0.6498309467783395,0.5475667946111396,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,147.98
2020-01-27,1.0,1.0,0.6902671924315189,-0.3957953299510864,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,148.99
2020-01-28,1.0,1.0,0.7410634692451581,-0.19126797119442357,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,147.66
2020-01-29,1.0,1.0,0.744396347486674,-0.354205569921693,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,148.46
2020-01-30,1.0,1.0,0.7470867431756095,0.10448041670267197,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,148.47
2020-01-31,1.0,1.0,0.7634700482664969,-0.5626268576998897,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,149.33
2020-02-03,1.0,1.0,0.7985656577013431,-0.26157070354076245,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,148.36
2020-02-04,-0.7048235692638707,-0.7048235692638707,0.8039866042387758,-0.004759140002999914,0,-0.7048235692638707,0.0,2019-12-31,obj1_long_only_combination,130,1.0,146.43
2020-02-05,-0.5704494371487387,-0.5704494371487387,0.8211328573607851,-1.0,0,-0.5704494371487387,0.0,2019-12-31,obj1_long_only_combination,130,1.0,146.61
2020-02-06,0.2987515748114416,0.2987515748114416,0.8291237341085639,-1.0,0,0.2987515748114416,0.2987515748114416,2019-12-31,obj1_long_only_combination,130,1.0,147.4
2020-02-07,0.7403963815867229,0.7403963815867229,0.8008545017949248,-0.5798631608469133,0,0.7403963815867229,0.7403963815867229,2019-12-31,obj1_long_only_combination,130,1.0,147.79
2020-02-10,1.0,1.0,0.7431515375410508,-1.0,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,148.17
2020-02-11,0.4553059032646985,0.4553059032646985,0.6934796051944695,0.04187317502514656,0,0.4553059032646985,0.4553059032646985,2019-12-31,obj1_long_only_combination,130,1.0,147.66
2020-02-12,0.2883257637006479,0.2883257637006479,0.638266260831842,-0.7788597749540883,0,0.2883257637006479,0.2883257637006479,2019-12-31,obj1_long_only_combination,130,1.0,147.54
