Date,predicted_future_return,portfolio_weight,price,gross_exposure,net_equity
2020-01-02,1.0,1.0,143.95,0.007692307692307693,1.0
2020-01-03,1.0,1.0,145.86,0.01548668073850429,1.000102065353889
2020-01-06,1.0,1.0,147.39,0.02334143613086622,1.0002645130539431
2020-01-07,1.0,1.0,147.97,0.03112559559707922,1.0003563648278484
2020-01-08,1.0,1.0,146.86,0.03858441399349749,1.000122875531959
2020-01-09,1.0,1.0,146.03,0.04605865642899867,0.9999048102751524
2020-01-10,1.0,1.0,146.91,0.05402852090866184,1.000182367062508
2020-01-13,1.0,1.0,145.82,0.06131996352854123,0.9997815019900796
2020-01-14,1.0,1.0,145.69,0.06895760385520147,0.9997268346244322
2020-01-15,1.0,1.0,146.54,0.07705223128995492,1.000129154366878
2020-01-16,1.0,1.0,146.31,0.08462360262907107,1.0000082180136864
2020-01-17,1.0,1.0,146.58,0.09247207444351566,1.0001643821358233
2020-01-21,1.0,1.0,146.74,0.10026532040783157,1.0002653204078316
2020-01-22,1.0,1.0,146.79,0.10799179237723064,1.000299484684923
2020-01-23,1.0,1.0,147.12,0.11592687744868191,1.0005422620640665
2020-01-24,1.0,1.0,147.98,0.12429684361438456,1.0012199205374614
2020-01-27,1.0,1.0,148.99,0.13283750792279259,1.0020682771535618
2020-01-28,1.0,1.0,147.66,0.13934400525509416,1.0008824667935556
2020-01-29,1.0,1.0,148.46,0.1477912581201235,1.0016374119662772
2020-01-30,1.0,1.0,148.47,0.15549352076717454,1.0016473669210206
2020-01-31,1.0,1.0,149.33,0.16408651161338383,1.0025480500749224
2020-02-03,1.0,1.0,148.36,0.1707129657178995,1.0014821964871303
2020-02-04,-0.7048235692557729,0.0,146.43,0.16849217828304142,0.9992614090522721
2020-02-05,-0.5704494371415227,0.0,146.61,0.16869929835468622,0.9994685291239169
2020-02-06,0.2987515748094615,0.2987515748094615,147.4,0.1719064143727898,1.0003775561050248
2020-02-07,0.7403963815799826,0.7403963815799826,147.79,0.17805661173494353,1.000832396685794
2020-02-10,1.0,1.0,148.17,0.18620674142102125,1.001290218679564
2020-02-11,0.45530590326083664,0.45530590326083664,147.66,0.18906817235170612,1.0006492965082423
2020-02-12,0.28832576369865864,0.28832576369865864,147.54,0.19113241134039413,1.0004956450069407
2020-02-13,1.0,1.0,148.38,0.19991290681585167,1.0015838327900906
2020-02-14,1.0,1.0,149.0,0.20844054273450946,1.0024191610164406
