Date,combined_score,adaptive_band_rank01_score,ma_crossover_rank01_score,adaptive_volatility_band_rank01_score,fear_greed_candle_volume_rank01_score,predicted_future_return,portfolio_weight,active_anchor_date,active_model_name,active_hold_days,prediction_scale,price
2020-01-02,1.0,1.0,0.13532665295410362,0.13166202143676028,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,143.95
2020-01-03,1.0,1.0,0.13376749801607601,0.23234928393991439,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,145.86
2020-01-06,1.0,1.0,0.14955893905503198,0.7304793422861628,-1,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,147.39
2020-01-07,1.0,1.0,0.20285005527004613,-0.45920530491472694,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,147.97
2020-01-08,1.0,1.0,0.25058418337262367,0.8105691101827842,-1,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,146.86
2020-01-09,1.0,1.0,0.3233047688152931,-0.36435755073771964,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,146.03
2020-01-10,1.0,1.0,0.38275254811890275,-0.5081774963439698,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,146.91
2020-01-13,1.0,1.0,0.459950706716975,-0.683889923753956,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,145.82
2020-01-14,1.0,1.0,0.49461192033919665,-0.6261988918170631,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,145.69
2020-01-15,1.0,1.0,0.528393610662993,-0.4819007217214528,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,146.54
2020-01-16,1.0,1.0,0.5084844014544153,-0.6394824667707321,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,146.31
2020-01-17,1.0,1.0,0.510803144695584,-0.6409428684651617,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,146.58
2020-01-21,1.0,1.0,0.4940122453630138,-0.09062763095953377,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,146.74
2020-01-22,1.0,1.0,0.5364292553436041,-0.805932836586999,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,146.79
2020-01-23,1.0,1.0,0.5796058536273115,-0.011181511943462428,0,1.0,1.0,2019-12-31,obj1_long_only_combination,130,1.0,147.12
