rank,objective_value,w1,w2,w3,w4
1,0.0488089217923727,0.9199999999999996,0.9999999999999997,0.07999999999999964,-0.9999999999999989
2,0.04880876511256835,0.8999999999999996,0.9999999999999997,0.09999999999999964,-0.9999999999999989
3,0.048804846134449326,0.9399999999999996,0.9999999999999997,0.05999999999999964,-0.9999999999999989
4,0.048804376631520846,0.8799999999999996,0.9999999999999997,0.11999999999999963,-0.9999999999999989
5,0.048796537599810896,0.9599999999999996,0.9999999999999997,0.03999999999999964,-0.9999999999999989
6,0.048795756883213554,0.8599999999999995,0.9999999999999997,0.13999999999999965,-0.9999999999999989
7,0.048795556173862165,0.9199999999999996,0.9799999999999996,0.09999999999999964,-0.9999999999999989
8,0.048793609293841356,0.8999999999999996,0.9799999999999996,0.11999999999999963,-0.9999999999999989
9,0.0487932707100574,0.9399999999999996,0.9799999999999996,0.07999999999999964,-0.9999999999999989
10,0.04878743060560348,0.8799999999999996,0.9799999999999996,0.13999999999999965,-0.9999999999999989
