Date,adaptive_band_rank01_score,predicted_future_return,portfolio_weight,active_anchor_date,active_strategy_key,active_hold_days,prediction_scale,price
2022-01-03,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,168.33
2022-01-04,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,169.57
2022-01-05,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,169.06
2022-01-06,0.34240790898497525,0.34240790898497525,0.3513054477701176,2021-12-31,adaptive_band,130,0.974672926817336,166.99
2022-01-07,-0.5556484930435345,-0.5556484930435345,0.0,2021-12-31,adaptive_band,130,0.974672926817336,167.75
2022-01-10,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,168.26
2022-01-11,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,170.29
2022-01-12,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,170.74
2022-01-13,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,170.16
2022-01-14,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,169.67
2022-01-18,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,169.39
2022-01-19,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,172.08
2022-01-20,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,171.65
2022-01-21,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,171.09
2022-01-24,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,172.03
2022-01-25,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,172.58
2022-01-26,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,169.79
2022-01-27,0.8311528454489068,0.8311528454489068,0.8527505202826605,2021-12-31,adaptive_band,130,0.974672926817336,167.6
2022-01-28,1.0,1.0,1.0,2021-12-31,adaptive_band,130,0.974672926817336,167.1
2022-01-31,0.1622510451447089,0.1622510451447089,0.16646717137667708,2021-12-31,adaptive_band,130,0.974672926817336,168.09
2022-02-01,-0.020722736141713865,-0.020722736141713865,0.0,2021-12-31,adaptive_band,130,0.974672926817336,168.23
2022-02-02,-0.7865800091149966,-0.7865800091149966,0.0,2021-12-31,adaptive_band,130,0.974672926817336,168.84
2022-02-03,-0.44120939599270337,-0.44120939599270337,0.0,2021-12-31,adaptive_band,130,0.974672926817336,168.6
2022-02-04,-0.7543726289218058,-0.7543726289218058,0.0,2021-12-31,adaptive_band,130,0.974672926817336,168.86
2022-02-07,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,170.11
2022-02-08,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,170.63
2022-02-09,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,171.21
2022-02-10,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,170.56
2022-02-11,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,173.81
2022-02-14,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,174.74
2022-02-15,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,173.08
2022-02-16,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,174.86
2022-02-17,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,177.25
2022-02-18,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,177.12
2022-02-22,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,177.49
2022-02-23,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,178.29
2022-02-24,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,177.14
2022-02-25,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,176.55
2022-02-28,-1.0,-1.0,0.0,2021-12-31,adaptive_band,130,0.974672926817336,178.38
