month_start,month_end,active_anchor_date,chosen_strategy_key,strategy_params,source_total_return,prediction_scale
2024-01-01,2024-02-29,2023-12-29,adaptive_band,"{'ma_window': 5.0, 'upper_k': 1.5000000000000036, 'lower_k': -1.0999999999999983}",0.2587929183607294,1.0
2024-03-01,2024-04-30,2024-02-29,adaptive_band,"{'ma_window': 5.0, 'upper_k': 1.5000000000000036, 'lower_k': -1.0999999999999983}",0.2212795705930517,1.0
2024-05-01,2024-06-30,2024-04-30,adaptive_band,"{'ma_window': 130.0, 'upper_k': 2.9000000000000057, 'lower_k': -3.0}",0.2474430003241812,1.0
2024-07-01,2024-08-31,2024-06-28,adaptive_band,"{'ma_window': 65.0, 'upper_k': 0.8000000000000034, 'lower_k': -3.0}",0.3079862914007367,0.7729920342290519
2024-09-01,2024-10-31,2024-08-30,adaptive_band,"{'ma_window': 10.0, 'upper_k': 1.8000000000000045, 'lower_k': -2.3999999999999995}",0.4060848151995051,0.9864889748064843
2024-11-01,2024-12-31,2024-10-31,adaptive_band,"{'ma_window': 10.0, 'upper_k': 1.8000000000000045, 'lower_k': -2.3999999999999995}",0.5120275300460886,0.9826303638410246
