date,slot,signal,weight,recycled_capital
2020-01-02,0,0.0,0.0,0.022222222222222223
2020-01-03,1,0.0,0.0,0.022222222222222223
2020-01-06,2,-1.0,0.0,0.022222222222222223
2020-01-07,3,0.0,0.0,0.022222222222222223
2020-01-08,4,-1.0,0.0,0.022222222222222223
2020-01-09,5,0.0,0.0,0.022222222222222223
2020-01-10,6,0.0,0.0,0.022222222222222223
2020-01-13,7,0.0,0.0,0.022222222222222223
2020-01-14,8,0.0,0.0,0.022222222222222223
2020-01-15,9,0.0,0.0,0.022222222222222223
2020-01-16,10,0.0,0.0,0.022222222222222223
2020-01-17,11,0.0,0.0,0.022222222222222223
2020-01-21,12,0.0,0.0,0.022222222222222223
2020-01-22,13,0.0,0.0,0.022222222222222223
2020-01-23,14,0.0,0.0,0.022222222222222223
2020-01-24,15,0.0,0.0,0.022222222222222223
2020-01-27,16,0.0,0.0,0.022222222222222223
2020-01-28,17,0.0,0.0,0.022222222222222223
2020-01-29,18,0.0,0.0,0.022222222222222223
2020-01-30,19,0.0,0.0,0.022222222222222223
2020-01-31,20,0.0,0.0,0.022222222222222223
2020-02-03,21,0.0,0.0,0.022222222222222223
2020-02-04,22,0.0,0.0,0.022222222222222223
2020-02-05,23,0.0,0.0,0.022222222222222223
2020-02-06,24,0.0,0.0,0.022222222222222223
2020-02-07,25,0.0,0.0,0.022222222222222223
2020-02-10,26,0.0,0.0,0.022222222222222223
2020-02-11,27,0.0,0.0,0.022222222222222223
2020-02-12,28,0.0,0.0,0.022222222222222223
2020-02-13,29,0.0,0.0,0.022222222222222223
2020-02-14,30,0.0,0.0,0.022222222222222223
2020-02-18,31,0.0,0.0,0.022222222222222223
2020-02-19,32,0.0,0.0,0.022222222222222223
2020-02-20,33,0.0,0.0,0.022222222222222223
2020-02-21,34,0.0,0.0,0.022222222222222223
2020-02-24,35,-1.0,0.0,0.022222222222222223
2020-02-25,36,0.0,0.0,0.022222222222222223
2020-02-26,37,0.0,0.0,0.022222222222222223
2020-02-27,38,-1.0,0.0,0.022222222222222223
2020-02-28,39,0.0,0.0,0.022222222222222223
2020-03-02,40,0.0,0.0,0.022222222222222223
2020-03-03,41,0.0,0.0,0.022222222222222223
2020-03-04,42,0.0,0.0,0.022222222222222223
2020-03-05,43,0.0,0.0,0.022222222222222223
2020-03-06,44,0.0,0.0,0.022222222222222223
2020-03-09,0,0.0,0.0,0.022222222222222223
2020-03-10,1,0.0,0.0,0.022222222222222223
2020-03-11,2,0.0,0.0,0.022222222222222223
2020-03-12,3,0.0,0.0,0.022222222222222223
2020-03-13,4,0.0,0.0,0.022222222222222223
2020-03-16,5,0.0,0.0,0.022222222222222223
2020-03-17,6,0.0,0.0,0.022222222222222223
2020-03-18,7,0.0,0.0,0.022222222222222223
2020-03-19,8,0.0,0.0,0.022222222222222223
2020-03-20,9,0.0,0.0,0.022222222222222223
2020-03-23,10,0.0,0.0,0.022222222222222223
2020-03-24,11,0.0,0.0,0.022222222222222223
2020-03-25,12,0.0,0.0,0.022222222222222223
2020-03-26,13,0.0,0.0,0.022222222222222223
2020-03-27,14,0.0,0.0,0.022222222222222223
2020-03-30,15,0.0,0.0,0.022222222222222223
2020-03-31,16,0.0,0.0,0.022222222222222223
2020-04-01,17,0.0,0.0,0.022222222222222223
2020-04-02,18,0.0,0.0,0.022222222222222223
2020-04-03,19,0.0,0.0,0.022222222222222223
2020-04-06,20,0.0,0.0,0.022222222222222223
2020-04-07,21,0.0,0.0,0.022222222222222223
2020-04-08,22,0.0,0.0,0.022222222222222223
2020-04-09,23,0.0,0.0,0.022222222222222223
2020-04-13,24,0.0,0.0,0.022222222222222223
2020-04-14,25,0.0,0.0,0.022222222222222223
2020-04-15,26,0.0,0.0,0.022222222222222223
2020-04-16,27,0.0,0.0,0.022222222222222223
2020-04-17,28,0.0,0.0,0.022222222222222223
2020-04-20,29,0.0,0.0,0.022222222222222223
2020-04-21,30,0.0,0.0,0.022222222222222223
2020-04-22,31,0.0,0.0,0.022222222222222223
2020-04-23,32,0.0,0.0,0.022222222222222223
2020-04-24,33,0.0,0.0,0.022222222222222223
2020-04-27,34,0.0,0.0,0.022222222222222223
2020-04-28,35,0.0,0.0,0.022222222222222223
2020-04-29,36,0.0,0.0,0.022222222222222223
2020-04-30,37,0.0,0.0,0.022222222222222223
2020-05-01,38,0.0,0.0,0.022222222222222223
2020-05-04,39,0.0,0.0,0.022222222222222223
2020-05-05,40,0.0,0.0,0.022222222222222223
2020-05-06,41,0.0,0.0,0.022222222222222223
2020-05-07,42,0.0,0.0,0.022222222222222223
2020-05-08,43,0.0,0.0,0.022222222222222223
2020-05-11,44,0.0,0.0,0.022222222222222223
2020-05-12,0,0.0,0.0,0.022222222222222223
2020-05-13,1,0.0,0.0,0.022222222222222223
2020-05-14,2,0.0,0.0,0.022222222222222223
2020-05-15,3,0.0,0.0,0.022222222222222223
2020-05-18,4,0.0,0.0,0.022222222222222223
2020-05-19,5,0.0,0.0,0.022222222222222223
2020-05-20,6,0.0,0.0,0.022222222222222223
2020-05-21,7,0.0,0.0,0.022222222222222223
2020-05-22,8,0.0,0.0,0.022222222222222223
2020-05-26,9,0.0,0.0,0.022222222222222223
2020-05-27,10,0.0,0.0,0.022222222222222223
2020-05-28,11,0.0,0.0,0.022222222222222223
2020-05-29,12,0.0,0.0,0.022222222222222223
2020-06-01,13,0.0,0.0,0.022222222222222223
2020-06-02,14,0.0,0.0,0.022222222222222223
2020-06-03,15,0.0,0.0,0.022222222222222223
2020-06-04,16,0.0,0.0,0.022222222222222223
2020-06-05,17,0.0,0.0,0.022222222222222223
2020-06-08,18,0.0,0.0,0.022222222222222223
2020-06-09,19,0.0,0.0,0.022222222222222223
2020-06-10,20,0.0,0.0,0.022222222222222223
2020-06-11,21,0.0,0.0,0.022222222222222223
2020-06-12,22,0.0,0.0,0.022222222222222223
2020-06-15,23,0.0,0.0,0.022222222222222223
2020-06-16,24,0.0,0.0,0.022222222222222223
2020-06-17,25,0.0,0.0,0.022222222222222223
2020-06-18,26,0.0,0.0,0.022222222222222223
2020-06-19,27,0.0,0.0,0.022222222222222223
2020-06-22,28,0.0,0.0,0.022222222222222223
2020-06-23,29,0.0,0.0,0.022222222222222223
2020-06-24,30,0.0,0.0,0.022222222222222223
2020-06-25,31,0.0,0.0,0.022222222222222223
2020-06-26,32,0.0,0.0,0.022222222222222223
2020-06-29,33,0.0,0.0,0.022222222222222223
2020-06-30,34,0.0,0.0,0.022222222222222223
2020-07-01,35,0.0,0.0,0.022222222222222223
2020-07-02,36,0.0,0.0,0.022222222222222223
2020-07-06,37,0.0,0.0,0.022222222222222223
2020-07-07,38,0.0,0.0,0.022222222222222223
2020-07-08,39,0.0,0.0,0.022222222222222223
2020-07-09,40,0.0,0.0,0.022222222222222223
2020-07-10,41,0.0,0.0,0.022222222222222223
2020-07-13,42,0.0,0.0,0.022222222222222223
2020-07-14,43,0.0,0.0,0.022222222222222223
2020-07-15,44,0.0,0.0,0.022222222222222223
2020-07-16,0,0.0,0.0,0.022222222222222223
2020-07-17,1,0.0,0.0,0.022222222222222223
2020-07-20,2,0.0,0.0,0.022222222222222223
2020-07-21,3,0.0,0.0,0.022222222222222223
2020-07-22,4,0.0,0.0,0.022222222222222223
2020-07-23,5,0.0,0.0,0.022222222222222223
2020-07-24,6,0.0,0.0,0.022222222222222223
2020-07-27,7,0.0,0.0,0.022222222222222223
2020-07-28,8,0.0,0.0,0.022222222222222223
2020-07-29,9,0.0,0.0,0.022222222222222223
2020-07-30,10,0.0,0.0,0.022222222222222223
