Date,fear_greed_candle_volume_rank01_score,predicted_future_return,portfolio_weight,active_anchor_date,active_strategy_key,active_hold_days,prediction_scale,price
2024-04-19,0,0,0.0,2024-03-28,fear_greed_candle_volume,45,1.0,221.05
2024-04-22,0,0,0.0,2024-03-28,fear_greed_candle_volume,45,1.0,215.57
2024-04-23,0,0,0.0,2024-03-28,fear_greed_candle_volume,45,1.0,215.04
2024-04-24,0,0,0.0,2024-03-28,fear_greed_candle_volume,45,1.0,214.64
2024-04-25,0,0,0.0,2024-03-28,fear_greed_candle_volume,45,1.0,215.92
2024-04-26,0,0,0.0,2024-03-28,fear_greed_candle_volume,45,1.0,216.62
2024-04-29,0,0,0.0,2024-03-28,fear_greed_candle_volume,45,1.0,216.18
2024-04-30,0,0,0.0,2024-03-28,fear_greed_candle_volume,45,1.0,211.87
2024-05-01,0,0,0.0,2024-04-30,fear_greed_candle_volume,45,1.0,213.79
2024-05-02,0,0,0.0,2024-04-30,fear_greed_candle_volume,45,1.0,213.13
2024-05-03,0,0,0.0,2024-04-30,fear_greed_candle_volume,45,1.0,212.96
2024-05-06,0,0,0.0,2024-04-30,fear_greed_candle_volume,45,1.0,215.2
2024-05-07,0,0,0.0,2024-04-30,fear_greed_candle_volume,45,1.0,214.21
2024-05-08,0,0,0.0,2024-04-30,fear_greed_candle_volume,45,1.0,213.58
2024-05-09,0,0,0.0,2024-04-30,fear_greed_candle_volume,45,1.0,216.95
2024-05-10,0,0,0.0,2024-04-30,fear_greed_candle_volume,45,1.0,218.71
2024-05-13,0,0,0.0,2024-04-30,fear_greed_candle_volume,45,1.0,216.26
2024-05-14,0,0,0.0,2024-04-30,fear_greed_candle_volume,45,1.0,218.09
2024-05-15,0,0,0.0,2024-04-30,fear_greed_candle_volume,45,1.0,220.89
2024-05-16,0,0,0.0,2024-04-30,fear_greed_candle_volume,45,1.0,220.03
2024-05-17,0,0,0.0,2024-04-30,fear_greed_candle_volume,45,1.0,223.66
2024-05-20,0,0,0.0,2024-04-30,fear_greed_candle_volume,45,1.0,224.56
2024-05-21,0,0,0.0,2024-04-30,fear_greed_candle_volume,45,1.0,224.23
2024-05-22,0,0,0.0,2024-04-30,fear_greed_candle_volume,45,1.0,220.11
2024-05-23,0,0,0.0,2024-04-30,fear_greed_candle_volume,45,1.0,215.72
2024-05-24,0,0,0.0,2024-04-30,fear_greed_candle_volume,45,1.0,215.92
2024-05-28,0,0,0.0,2024-04-30,fear_greed_candle_volume,45,1.0,218.19
2024-05-29,0,0,0.0,2024-04-30,fear_greed_candle_volume,45,1.0,216.16
2024-05-30,0,0,0.0,2024-04-30,fear_greed_candle_volume,45,1.0,216.57
2024-05-31,0,0,0.0,2024-04-30,fear_greed_candle_volume,45,1.0,215.3
2024-06-03,0,0,0.0,2024-05-31,fear_greed_candle_volume,45,1.0,217.22
2024-06-04,0,0,0.0,2024-05-31,fear_greed_candle_volume,45,1.0,215.27
2024-06-05,0,0,0.0,2024-05-31,fear_greed_candle_volume,45,1.0,217.82
2024-06-06,0,0,0.0,2024-05-31,fear_greed_candle_volume,45,1.0,219.43
2024-06-07,0,0,0.0,2024-05-31,fear_greed_candle_volume,45,1.0,211.6
2024-06-10,0,0,0.0,2024-05-31,fear_greed_candle_volume,45,1.0,213.54
2024-06-11,0,0,0.0,2024-05-31,fear_greed_candle_volume,45,1.0,214.15
2024-06-12,0,0,0.0,2024-05-31,fear_greed_candle_volume,45,1.0,214.72
2024-06-13,0,0,0.0,2024-05-31,fear_greed_candle_volume,45,1.0,212.97
2024-06-14,0,0,0.0,2024-05-31,fear_greed_candle_volume,45,1.0,215.73
2024-06-17,0,0,0.0,2024-05-31,fear_greed_candle_volume,45,1.0,214.61
2024-06-18,0,0,0.0,2024-05-31,fear_greed_candle_volume,45,1.0,215.47
2024-06-20,0,0,0.0,2024-05-31,fear_greed_candle_volume,45,1.0,218.16
2024-06-21,0,0,0.0,2024-05-31,fear_greed_candle_volume,45,1.0,214.78
2024-06-24,0,0,0.0,2024-05-31,fear_greed_candle_volume,45,1.0,215.63
2024-06-25,0,0,0.0,2024-05-31,fear_greed_candle_volume,45,1.0,214.56
2024-06-26,0,0,0.0,2024-05-31,fear_greed_candle_volume,45,1.0,212.58
2024-06-27,0,0,0.0,2024-05-31,fear_greed_candle_volume,45,1.0,214.99
2024-06-28,0,0,0.0,2024-05-31,fear_greed_candle_volume,45,1.0,215.01
2024-07-01,0,0,0.0,2024-06-28,fear_greed_candle_volume,45,1.0,215.57
2024-07-02,0,0,0.0,2024-06-28,fear_greed_candle_volume,45,1.0,215.56
2024-07-03,0,0,0.0,2024-06-28,fear_greed_candle_volume,45,1.0,217.99
2024-07-05,0,0,0.0,2024-06-28,fear_greed_candle_volume,45,1.0,220.93
2024-07-08,0,0,0.0,2024-06-28,fear_greed_candle_volume,45,1.0,218.19
2024-07-09,0,0,0.0,2024-06-28,fear_greed_candle_volume,45,1.0,218.56
2024-07-10,0,0,0.0,2024-06-28,fear_greed_candle_volume,45,1.0,219.36
2024-07-11,0,0,0.0,2024-06-28,fear_greed_candle_volume,45,1.0,223.25
2024-07-12,0,0,0.0,2024-06-28,fear_greed_candle_volume,45,1.0,223.11
2024-07-15,0,0,0.0,2024-06-28,fear_greed_candle_volume,45,1.0,223.83
2024-07-16,0,0,0.0,2024-06-28,fear_greed_candle_volume,45,1.0,228.29
2024-07-17,-1,-1,0.0,2024-06-28,fear_greed_candle_volume,45,1.0,227.23
2024-07-18,0,0,0.0,2024-06-28,fear_greed_candle_volume,45,1.0,225.78
2024-07-19,0,0,0.0,2024-06-28,fear_greed_candle_volume,45,1.0,221.73
2024-07-22,0,0,0.0,2024-06-28,fear_greed_candle_volume,45,1.0,221.8
2024-07-23,0,0,0.0,2024-06-28,fear_greed_candle_volume,45,1.0,222.58
2024-07-24,0,0,0.0,2024-06-28,fear_greed_candle_volume,45,1.0,221.8
2024-07-25,0,0,0.0,2024-06-28,fear_greed_candle_volume,45,1.0,218.33
2024-07-26,0,0,0.0,2024-06-28,fear_greed_candle_volume,45,1.0,220.63
2024-07-29,0,0,0.0,2024-06-28,fear_greed_candle_volume,45,1.0,220.32
2024-07-30,0,0,0.0,2024-06-28,fear_greed_candle_volume,45,1.0,222.52
2024-07-31,0,0,0.0,2024-06-28,fear_greed_candle_volume,45,1.0,226.55
2024-08-01,0,0,0.0,2024-07-31,fear_greed_candle_volume,45,1.0,225.77
2024-08-02,-1,-1,0.0,2024-07-31,fear_greed_candle_volume,45,1.0,225.34
2024-08-05,1,1,1.0,2024-07-31,fear_greed_candle_volume,45,1.0,222.48
2024-08-06,0,0,0.0,2024-07-31,fear_greed_candle_volume,45,1.0,220.7
2024-08-07,0,0,0.0,2024-07-31,fear_greed_candle_volume,45,1.0,220.55
2024-08-08,0,0,0.0,2024-07-31,fear_greed_candle_volume,45,1.0,224.01
2024-08-09,0,0,0.0,2024-07-31,fear_greed_candle_volume,45,1.0,224.56
2024-08-12,0,0,0.0,2024-07-31,fear_greed_candle_volume,45,1.0,228.41
2024-08-13,0,0,0.0,2024-07-31,fear_greed_candle_volume,45,1.0,228.06
2024-08-14,0,0,0.0,2024-07-31,fear_greed_candle_volume,45,1.0,226.2
2024-08-15,0,0,0.0,2024-07-31,fear_greed_candle_volume,45,1.0,226.91
2024-08-16,0,0,0.0,2024-07-31,fear_greed_candle_volume,45,1.0,231.99
2024-08-19,0,0,0.0,2024-07-31,fear_greed_candle_volume,45,1.0,231.61
2024-08-20,0,0,0.0,2024-07-31,fear_greed_candle_volume,45,1.0,232.46
2024-08-21,0,0,0.0,2024-07-31,fear_greed_candle_volume,45,1.0,232.15
2024-08-22,0,0,0.0,2024-07-31,fear_greed_candle_volume,45,1.0,229.37
2024-08-23,0,0,0.0,2024-07-31,fear_greed_candle_volume,45,1.0,232.02
2024-08-26,0,0,0.0,2024-07-31,fear_greed_candle_volume,45,1.0,232.76
2024-08-27,0,0,0.0,2024-07-31,fear_greed_candle_volume,45,1.0,233.39
2024-08-28,0,0,0.0,2024-07-31,fear_greed_candle_volume,45,1.0,231.75
2024-08-29,0,0,0.0,2024-07-31,fear_greed_candle_volume,45,1.0,232.95
2024-08-30,0,0,0.0,2024-07-31,fear_greed_candle_volume,45,1.0,231.29
2024-09-03,0,0,0.0,2024-08-30,fear_greed_candle_volume,45,0.05000000000000071,230.29
2024-09-04,0,0,0.0,2024-08-30,fear_greed_candle_volume,45,0.05000000000000071,230.43
2024-09-05,0,0,0.0,2024-08-30,fear_greed_candle_volume,45,0.05000000000000071,232.35
2024-09-06,0,0,0.0,2024-08-30,fear_greed_candle_volume,45,0.05000000000000071,230.63
2024-09-09,0,0,0.0,2024-08-30,fear_greed_candle_volume,45,0.05000000000000071,231.6
2024-09-10,0,0,0.0,2024-08-30,fear_greed_candle_volume,45,0.05000000000000071,232.62
2024-09-11,0,0,0.0,2024-08-30,fear_greed_candle_volume,45,0.05000000000000071,232.25
2024-09-12,0,0,0.0,2024-08-30,fear_greed_candle_volume,45,0.05000000000000071,236.33
2024-09-13,0,0,0.0,2024-08-30,fear_greed_candle_volume,45,0.05000000000000071,238.68
2024-09-16,0,0,0.0,2024-08-30,fear_greed_candle_volume,45,0.05000000000000071,238.66
2024-09-17,0,0,0.0,2024-08-30,fear_greed_candle_volume,45,0.05000000000000071,237.34
2024-09-18,-1,-1,0.0,2024-08-30,fear_greed_candle_volume,45,0.05000000000000071,235.51
2024-09-19,0,0,0.0,2024-08-30,fear_greed_candle_volume,45,0.05000000000000071,239.17
2024-09-20,0,0,0.0,2024-08-30,fear_greed_candle_volume,45,0.05000000000000071,242.21
2024-09-23,0,0,0.0,2024-08-30,fear_greed_candle_volume,45,0.05000000000000071,242.68
2024-09-24,0,0,0.0,2024-08-30,fear_greed_candle_volume,45,0.05000000000000071,246.07
2024-09-25,0,0,0.0,2024-08-30,fear_greed_candle_volume,45,0.05000000000000071,245.73
2024-09-26,0,0,0.0,2024-08-30,fear_greed_candle_volume,45,0.05000000000000071,246.98
2024-09-27,0,0,0.0,2024-08-30,fear_greed_candle_volume,45,0.05000000000000071,245.02
2024-09-30,0,0,0.0,2024-08-30,fear_greed_candle_volume,45,0.05000000000000071,243.06
2024-10-01,0,0,0.0,2024-09-30,fear_greed_candle_volume,45,1.0,245.61
2024-10-02,0,0,0.0,2024-09-30,fear_greed_candle_volume,45,1.0,245.66
2024-10-03,0,0,0.0,2024-09-30,fear_greed_candle_volume,45,1.0,245.49
2024-10-04,0,0,0.0,2024-09-30,fear_greed_candle_volume,45,1.0,245.0
2024-10-07,0,0,0.0,2024-09-30,fear_greed_candle_volume,45,1.0,244.17
2024-10-08,0,0,0.0,2024-09-30,fear_greed_candle_volume,45,1.0,242.37
2024-10-09,0,0,0.0,2024-09-30,fear_greed_candle_volume,45,1.0,241.05
2024-10-10,0,0,0.0,2024-09-30,fear_greed_candle_volume,45,1.0,242.82
2024-10-11,0,0,0.0,2024-09-30,fear_greed_candle_volume,45,1.0,245.47
2024-10-14,0,0,0.0,2024-09-30,fear_greed_candle_volume,45,1.0,245.07
2024-10-15,0,0,0.0,2024-09-30,fear_greed_candle_volume,45,1.0,245.92
2024-10-16,0,0,0.0,2024-09-30,fear_greed_candle_volume,45,1.0,247.15
2024-10-17,0,0,0.0,2024-09-30,fear_greed_candle_volume,45,1.0,248.63
2024-10-18,0,0,0.0,2024-09-30,fear_greed_candle_volume,45,1.0,251.27
2024-10-21,-1,-1,0.0,2024-09-30,fear_greed_candle_volume,45,1.0,251.22
2024-10-22,0,0,0.0,2024-09-30,fear_greed_candle_volume,45,1.0,253.93
2024-10-23,0,0,0.0,2024-09-30,fear_greed_candle_volume,45,1.0,250.87
2024-10-24,0,0,0.0,2024-09-30,fear_greed_candle_volume,45,1.0,252.8
2024-10-25,0,0,0.0,2024-09-30,fear_greed_candle_volume,45,1.0,253.32
2024-10-28,0,0,0.0,2024-09-30,fear_greed_candle_volume,45,1.0,253.33
2024-10-29,0,0,0.0,2024-09-30,fear_greed_candle_volume,45,1.0,256.09
2024-10-30,0,0,0.0,2024-09-30,fear_greed_candle_volume,45,1.0,257.5
2024-10-31,0,0,0.0,2024-09-30,fear_greed_candle_volume,45,1.0,253.51
2024-11-01,0,0,0.0,2024-10-31,fear_greed_candle_volume,45,1.0,252.47
2024-11-04,0,0,0.0,2024-10-31,fear_greed_candle_volume,45,1.0,252.83
2024-11-05,0,0,0.0,2024-10-31,fear_greed_candle_volume,45,1.0,253.4
2024-11-06,0,0,0.0,2024-10-31,fear_greed_candle_volume,45,1.0,245.7
2024-11-07,0,0,0.0,2024-10-31,fear_greed_candle_volume,45,1.0,249.65
2024-11-08,0,0,0.0,2024-10-31,fear_greed_candle_volume,45,1.0,247.96
2024-11-11,0,0,0.0,2024-10-31,fear_greed_candle_volume,45,1.0,242.14
2024-11-12,0,0,0.0,2024-10-31,fear_greed_candle_volume,45,1.0,240.05
2024-11-13,0,0,0.0,2024-10-31,fear_greed_candle_volume,45,1.0,237.63
2024-11-14,0,0,0.0,2024-10-31,fear_greed_candle_volume,45,1.0,237.01
2024-11-15,0,0,0.0,2024-10-31,fear_greed_candle_volume,45,1.0,236.59
2024-11-18,0,0,0.0,2024-10-31,fear_greed_candle_volume,45,1.0,241.09
2024-11-19,0,0,0.0,2024-10-31,fear_greed_candle_volume,45,1.0,243.25
2024-11-20,0,0,0.0,2024-10-31,fear_greed_candle_volume,45,1.0,244.62
2024-11-21,0,0,0.0,2024-10-31,fear_greed_candle_volume,45,1.0,246.66
2024-11-22,0,0,0.0,2024-10-31,fear_greed_candle_volume,45,1.0,249.84
2024-11-25,0,0,0.0,2024-10-31,fear_greed_candle_volume,45,1.0,242.48
2024-11-26,0,0,0.0,2024-10-31,fear_greed_candle_volume,45,1.0,242.95
2024-11-27,0,0,0.0,2024-10-31,fear_greed_candle_volume,45,1.0,243.49
2024-11-29,0,0,0.0,2024-10-31,fear_greed_candle_volume,45,1.0,245.59
2024-12-02,0,0,0.0,2024-11-29,fear_greed_candle_volume,45,1.0,243.44
2024-12-03,0,0,0.0,2024-11-29,fear_greed_candle_volume,45,1.0,243.93
2024-12-04,0,0,0.0,2024-11-29,fear_greed_candle_volume,45,1.0,244.67
2024-12-05,0,0,0.0,2024-11-29,fear_greed_candle_volume,45,1.0,242.86
2024-12-06,0,0,0.0,2024-11-29,fear_greed_candle_volume,45,1.0,242.95
2024-12-09,0,0,0.0,2024-11-29,fear_greed_candle_volume,45,1.0,245.36
2024-12-10,0,0,0.0,2024-11-29,fear_greed_candle_volume,45,1.0,248.59
2024-12-11,0,0,0.0,2024-11-29,fear_greed_candle_volume,45,1.0,250.96
2024-12-12,0,0,0.0,2024-11-29,fear_greed_candle_volume,45,1.0,247.28
2024-12-13,0,0,0.0,2024-11-29,fear_greed_candle_volume,45,1.0,244.29
2024-12-16,0,0,0.0,2024-11-29,fear_greed_candle_volume,45,1.0,244.88
2024-12-17,0,0,0.0,2024-11-29,fear_greed_candle_volume,45,1.0,243.94
2024-12-18,0,0,0.0,2024-11-29,fear_greed_candle_volume,45,1.0,239.26
2024-12-19,0,0,0.0,2024-11-29,fear_greed_candle_volume,45,1.0,239.6
2024-12-20,0,0,0.0,2024-11-29,fear_greed_candle_volume,45,1.0,242.1
2024-12-23,0,0,0.0,2024-11-29,fear_greed_candle_volume,45,1.0,240.96
2024-12-24,0,0,0.0,2024-11-29,fear_greed_candle_volume,45,1.0,241.44
2024-12-26,0,0,0.0,2024-11-29,fear_greed_candle_volume,45,1.0,243.07
2024-12-27,0,0,0.0,2024-11-29,fear_greed_candle_volume,45,1.0,241.4
2024-12-30,0,0,0.0,2024-11-29,fear_greed_candle_volume,45,1.0,240.63
2024-12-31,0,0,0.0,2024-11-29,fear_greed_candle_volume,45,1.0,242.13
