month_start,month_end,active_anchor_date,chosen_strategy_key,strategy_params,source_total_return,prediction_scale
2020-02-01,2020-03-31,2020-01-31,adaptive_band,"{'ma_window': 65.0, 'upper_k': 1.8000000000000045, 'lower_k': -2.7}",0.2758723090079813,0.40763184100815025
2020-04-01,2020-05-31,2020-03-31,adaptive_band,"{'ma_window': 22.0, 'upper_k': 1.2000000000000035, 'lower_k': -3.0}",0.3424995293774495,1.0
2020-06-01,2020-07-31,2020-05-29,adaptive_band,"{'ma_window': 22.0, 'upper_k': 0.400000000000003, 'lower_k': -0.799999999999998}",0.4599267051944782,1.0
2020-08-01,2020-09-30,2020-07-31,adaptive_band,"{'ma_window': 130.0, 'upper_k': 2.7000000000000046, 'lower_k': -1.899999999999999}",0.418130809049019,1.0
2020-10-01,2020-11-30,2020-09-30,adaptive_band,"{'ma_window': 10.0, 'upper_k': 0.3000000000000029, 'lower_k': -3.0}",0.5143714754767925,0.49955983661990516
2020-12-01,2020-12-31,2020-11-30,adaptive_band,"{'ma_window': 10.0, 'upper_k': 0.3000000000000029, 'lower_k': -3.0}",0.5295278151648661,0.21083225574523443
