Date,adaptive_volatility_band_rank01_score,predicted_future_return,portfolio_weight,active_anchor_date,active_strategy_key,active_hold_days,prediction_scale,price
2023-12-08,-0.003661396041445814,-0.003661396041445814,0.0,2023-11-30,adaptive_volatility_band,45,1.0,185.64
2023-12-11,1.0,1.0,1.0,2023-11-30,adaptive_volatility_band,45,1.0,183.59
2023-12-12,1.0,1.0,1.0,2023-11-30,adaptive_volatility_band,45,1.0,183.49
2023-12-13,-1.0,-1.0,0.0,2023-11-30,adaptive_volatility_band,45,1.0,187.63
2023-12-14,0.8297782592172452,0.8297782592172452,0.8297782592172452,2023-11-30,adaptive_volatility_band,45,1.0,188.73
2023-12-15,-0.04471534292589499,-0.04471534292589499,0.0,2023-11-30,adaptive_volatility_band,45,1.0,187.0
2023-12-18,1.0,1.0,1.0,2023-11-30,adaptive_volatility_band,45,1.0,187.85
2023-12-19,0.6006024564552207,0.6006024564552207,0.6006024564552207,2023-11-30,adaptive_volatility_band,45,1.0,189.13
2023-12-20,1.0,1.0,1.0,2023-11-30,adaptive_volatility_band,45,1.0,188.1
2023-12-21,1.0,1.0,1.0,2023-11-30,adaptive_volatility_band,45,1.0,189.43
2023-12-22,0.12828577711750874,0.12828577711750874,0.12828577711750874,2023-11-30,adaptive_volatility_band,45,1.0,190.27
2023-12-26,0.9206260014749913,0.9206260014749913,0.9206260014749913,2023-11-30,adaptive_volatility_band,45,1.0,191.72
2023-12-27,0.5879288516887321,0.5879288516887321,0.5879288516887321,2023-11-30,adaptive_volatility_band,45,1.0,192.59
2023-12-28,0.48597230596542756,0.48597230596542756,0.48597230596542756,2023-11-30,adaptive_volatility_band,45,1.0,191.47
2023-12-29,1.0,1.0,1.0,2023-11-30,adaptive_volatility_band,45,1.0,191.17
