Date,adaptive_band_rank01_score,predicted_future_return,portfolio_weight,active_anchor_date,active_strategy_key,active_hold_days,prediction_scale,price
2024-01-02,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,190.72
2024-01-03,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,189.13
2024-01-04,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,189.32
2024-01-05,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,189.35
2024-01-08,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,187.87
2024-01-09,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,187.93
2024-01-10,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,187.5
2024-01-11,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,187.87
2024-01-12,-1.0,-1.0,0.0,2023-12-29,adaptive_band,45,1.0,189.71
2024-01-16,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,187.91
2024-01-17,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,185.84
2024-01-18,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,187.37
2024-01-19,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,187.93
2024-01-22,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,187.22
2024-01-23,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,187.95
2024-01-24,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,186.4
2024-01-25,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,187.14
2024-01-26,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,187.01
2024-01-29,-0.4843044246203523,-0.4843044246203523,0.0,2023-12-29,adaptive_band,45,1.0,188.33
2024-01-30,-0.09091974753248772,-0.09091974753248772,0.0,2023-12-29,adaptive_band,45,1.0,188.59
2024-01-31,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,188.45
2024-02-01,-1.0,-1.0,0.0,2023-12-29,adaptive_band,45,1.0,190.41
2024-02-02,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,188.61
2024-02-05,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,187.57
2024-02-06,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,188.55
2024-02-07,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,188.5
2024-02-08,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,188.33
2024-02-09,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,187.6
2024-02-12,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,187.11
2024-02-13,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,184.53
2024-02-14,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,184.42
2024-02-15,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,185.66
2024-02-16,1.0,1.0,1.0,2023-12-29,adaptive_band,45,1.0,186.34
