Date,adaptive_band_rank01_score,predicted_future_return,portfolio_weight,active_anchor_date,active_strategy_key,active_hold_days,prediction_scale,price
2022-08-12,-0.4696565649602139,-0.4696565649602139,0.0,2022-07-29,adaptive_band,45,1.0,167.87
2022-08-15,-0.06216122876635743,-0.06216122876635743,0.0,2022-07-29,adaptive_band,45,1.0,165.71
2022-08-16,0.02595329137511884,0.02595329137511884,0.02595329137511884,2022-07-29,adaptive_band,45,1.0,165.42
2022-08-17,0.25531807093487935,0.25531807093487935,0.25531807093487935,2022-07-29,adaptive_band,45,1.0,164.35
2022-08-18,0.37588609383399507,0.37588609383399507,0.37588609383399507,2022-07-29,adaptive_band,45,1.0,163.92
2022-08-19,0.7003118706962773,0.7003118706962773,0.7003118706962773,2022-07-29,adaptive_band,45,1.0,162.72
2022-08-22,0.9836329751344343,0.9836329751344343,0.9836329751344343,2022-07-29,adaptive_band,45,1.0,161.64
2022-08-23,0.7594760525983624,0.7594760525983624,0.7594760525983624,2022-07-29,adaptive_band,45,1.0,162.77
2022-08-24,0.7035365276754488,0.7035365276754488,0.7035365276754488,2022-07-29,adaptive_band,45,1.0,163.25
2022-08-25,0.6508040392488483,0.6508040392488483,0.6508040392488483,2022-07-29,adaptive_band,45,1.0,163.75
2022-08-26,1.0,1.0,1.0,2022-07-29,adaptive_band,45,1.0,161.76
2022-08-29,1.0,1.0,1.0,2022-07-29,adaptive_band,45,1.0,161.86
2022-08-30,1.0,1.0,1.0,2022-07-29,adaptive_band,45,1.0,160.51
2022-08-31,1.0,1.0,1.0,2022-07-29,adaptive_band,45,1.0,159.27
2022-09-01,1.0,1.0,1.0,2022-08-31,adaptive_band,45,1.0,157.87
2022-09-02,1.0,1.0,1.0,2022-08-31,adaptive_band,45,1.0,159.26
2022-09-06,1.0,1.0,1.0,2022-08-31,adaptive_band,45,1.0,158.33
2022-09-07,1.0,1.0,1.0,2022-08-31,adaptive_band,45,1.0,159.94
2022-09-08,1.0,1.0,1.0,2022-08-31,adaptive_band,45,1.0,158.98
2022-09-09,1.0,1.0,1.0,2022-08-31,adaptive_band,45,1.0,159.82
2022-09-12,0.9605253719486654,0.9605253719486654,0.9605253719486654,2022-08-31,adaptive_band,45,1.0,160.63
2022-09-13,1.0,1.0,1.0,2022-08-31,adaptive_band,45,1.0,158.54
2022-09-14,1.0,1.0,1.0,2022-08-31,adaptive_band,45,1.0,157.93
2022-09-15,1.0,1.0,1.0,2022-08-31,adaptive_band,45,1.0,154.98
2022-09-16,1.0,1.0,1.0,2022-08-31,adaptive_band,45,1.0,155.84
2022-09-19,1.0,1.0,1.0,2022-08-31,adaptive_band,45,1.0,155.96
2022-09-20,1.0,1.0,1.0,2022-08-31,adaptive_band,45,1.0,155.07
2022-09-21,1.0,1.0,1.0,2022-08-31,adaptive_band,45,1.0,155.79
2022-09-22,1.0,1.0,1.0,2022-08-31,adaptive_band,45,1.0,155.7
2022-09-23,1.0,1.0,1.0,2022-08-31,adaptive_band,45,1.0,153.01
2022-09-26,1.0,1.0,1.0,2022-08-31,adaptive_band,45,1.0,151.23
