date,slot,signal,weight,recycled_capital
2020-01-02,0,0.13166202143676028,0.16654553960122956,0.022222222222222223
2020-01-03,1,0.23234928393991439,0.29390963656379154,0.022222222222222223
2020-01-06,2,0.7304793422861628,0.9240179886424947,0.022222222222222223
2020-01-07,3,-0.45920530491472694,0.0,0.022222222222222223
2020-01-08,4,0.8105691101827842,1.0,0.022222222222222223
2020-01-09,5,-0.36435755073771964,0.0,0.022222222222222223
2020-01-10,6,-0.5081774963439698,0.0,0.022222222222222223
2020-01-13,7,-0.683889923753956,0.0,0.022222222222222223
2020-01-14,8,-0.6261988918170631,0.0,0.022222222222222223
2020-01-15,9,-0.4819007217214528,0.0,0.022222222222222223
2020-01-16,10,-0.6394824667707321,0.0,0.022222222222222223
2020-01-17,11,-0.6409428684651617,0.0,0.022222222222222223
2020-01-21,12,-0.09062763095953377,0.0,0.022222222222222223
2020-01-22,13,-0.805932836586999,0.0,0.022222222222222223
2020-01-23,14,-0.011181511943462428,0.0,0.022222222222222223
2020-01-24,15,0.5475667946111396,0.6926432260500454,0.022222222222222223
2020-01-27,16,-0.3957953299510864,0.0,0.022222222222222223
2020-01-28,17,-0.19126797119442357,0.0,0.022222222222222223
2020-01-29,18,-0.354205569921693,0.0,0.022222222222222223
2020-01-30,19,0.10448041670267197,0.1321622377328129,0.022222222222222223
2020-01-31,20,-0.5626268576998897,0.0,0.022222222222222223
2020-02-03,21,0.0748481507367746,0.08805055693230156,0.022222222222222223
2020-02-04,22,0.26317663066446706,0.3095981486979826,0.022222222222222223
2020-02-05,23,-0.565909532805887,0.0,0.022222222222222223
2020-02-06,24,-0.47998563856318505,0.0,0.022222222222222223
2020-02-07,25,-0.15856631795440268,0.0,0.022222222222222223
2020-02-10,26,-0.5167089028935219,0.0,0.022222222222222223
2020-02-11,27,0.2973736616851077,0.34982716701251515,0.022222222222222223
2020-02-12,28,-0.3044971682996643,0.0,0.022222222222222223
2020-02-13,29,-0.28157249884635044,0.0,0.022222222222222223
2020-02-14,30,-0.3827478618004659,0.0,0.022222222222222223
2020-02-18,31,0.7209343391461743,0.8480993778548078,0.022222222222222223
2020-02-19,32,0.16826572269421194,0.19794598062877977,0.022222222222222223
2020-02-20,33,0.01837908331435283,0.021620955304896203,0.022222222222222223
2020-02-21,34,0.1313430846927472,0.1545105876706821,0.022222222222222223
2020-02-24,35,0.8979177384676873,1.0,0.022222222222222223
2020-02-25,36,0.6404046402327354,0.7533651089500847,0.022222222222222223
2020-02-26,37,0.2969165788929851,0.349289459747681,0.022222222222222223
2020-02-27,38,0.2385769719469599,0.2806593756074025,0.022222222222222223
2020-02-28,39,0.8109014861212102,0.9539357588312859,0.022222222222222223
2020-03-02,40,1.0,1.0,0.022222222222222223
2020-03-03,41,-0.050807334899212124,0.0,0.022222222222222223
2020-03-04,42,1.0,1.0,0.022222222222222223
2020-03-05,43,1.0,1.0,0.022222222222222223
2020-03-06,44,-0.5178995146059813,0.0,0.022222222222222223
2020-03-09,0,0.6117203934578442,0.6117203934578442,0.022578568357666327
2020-03-10,1,0.9570158845472299,0.9570158845472299,0.02260820894726753
2020-03-11,2,0.543296138623797,0.543296138623797,0.023133346547816742
2020-03-12,3,-0.5612438555100948,0.0,0.022222222222222223
2020-03-13,4,-1.0,0.0,0.021680512052294702
2020-03-16,5,-0.21005127128626208,0.0,0.022222222222222223
2020-03-17,6,0.30107150706169317,0.30107150706169317,0.022222222222222223
2020-03-18,7,1.0,1.0,0.022222222222222223
2020-03-19,8,1.0,1.0,0.022222222222222223
2020-03-20,9,1.0,1.0,0.022222222222222223
2020-03-23,10,0.2502007876788817,0.2502007876788817,0.022222222222222223
2020-03-24,11,0.6290921564648762,0.6290921564648762,0.022222222222222223
2020-03-25,12,1.0,1.0,0.022222222222222223
2020-03-26,13,0.8357712496202101,0.8357712496202101,0.022222222222222223
2020-03-27,14,1.0,1.0,0.022222222222222223
2020-03-30,15,1.0,1.0,0.022736054051851938
2020-03-31,16,-0.9685095998458636,0.0,0.022222222222222223
2020-04-01,17,0.28320107357690033,0.34946115686444057,0.022222222222222223
2020-04-02,18,0.18998906853020048,0.23444049431589736,0.022222222222222223
2020-04-03,19,0.07792391919592395,0.09615564872576081,0.022304908309755532
2020-04-06,20,0.553147350704351,0.6825663146405881,0.022222222222222223
2020-04-07,21,0.17815628940371195,0.21983921957411487,0.02232351161996946
2020-04-08,22,0.10165331139108952,0.12543696727260184,0.022608435852139806
2020-04-09,23,0.2352877890910672,0.29033768104524427,0.022222222222222223
2020-04-13,24,0.7126456819704784,0.8793822047013773,0.022222222222222223
2020-04-14,25,0.4424272445629034,0.5459412097578646,0.022222222222222223
2020-04-15,26,0.21715767020672969,0.26796568845571045,0.022222222222222223
2020-04-16,27,0.5100181461438364,0.6293462419551368,0.022961920281807432
2020-04-17,28,0.3208159041837596,0.39587666671088767,0.022222222222222223
2020-04-20,29,0.24591559201344584,0.30345205330829017,0.022222222222222223
2020-04-21,30,0.5134795488165468,0.6336175032434544,0.022222222222222223
2020-04-22,31,0.04641216342429418,0.05727113996420338,0.023573496383921103
2020-04-23,32,0.2997715531241127,0.36990860389996516,0.02255693554344268
2020-04-24,33,0.8103935673936913,1.0,0.022254471837334835
2020-04-27,34,0.21929616868449228,0.27060452785894046,0.0223744800160053
2020-04-28,35,0.42726568430930917,0.5272323245154072,0.022898470255764126
2020-04-29,36,0.6068208069348647,0.7487976599894081,0.02314283798919319
2020-04-30,37,1.0,1.0,0.022465713824566302
2020-05-01,38,-1.0,0.0,0.022456307531170387
2020-05-04,39,1.0,1.0,0.023930908878947776
2020-05-05,40,0.6371019054104018,0.6371019054104018,0.02398272266904975
2020-05-06,41,0.5449953079510451,0.5449953079510451,0.022222222222222223
2020-05-07,42,-1.0,0.0,0.023264429452805165
2020-05-08,43,-0.6250996495565614,0.0,0.022635652351824805
2020-05-11,44,0.6513528681965383,0.6513528681965383,0.022222222222222223
2020-05-12,0,1.0,1.0,0.022773741342296008
2020-05-13,1,1.0,1.0,0.023602632478431793
2020-05-14,2,-0.9762956136180456,0.0,0.02387472107717492
2020-05-15,3,-0.8622427819399848,0.0,0.022222222222222223
2020-05-18,4,-1.0,0.0,0.021680512052294702
2020-05-19,5,0.9799739821139924,0.9799739821139924,0.022222222222222223
2020-05-20,6,1.0,1.0,0.02320510171262981
2020-05-21,7,-1.0,0.0,0.025625839058674882
2020-05-22,8,1.0,1.0,0.026274187836053967
2020-05-26,9,-1.0,0.0,0.025518045345323908
2020-05-27,10,-1.0,0.0,0.022787725027821334
2020-05-28,11,0.340080000708885,0.340080000708885,0.02298045005675616
2020-05-29,12,1.0,1.0,0.02392744363663068
2020-06-01,13,1.0,1.0,0.023485126659857098
2020-06-02,14,-1.0,0.0,0.023732895457033387
2020-06-03,15,-1.0,0.0,0.0237292324527568
2020-06-04,16,-1.0,0.0,0.022222222222222223
2020-06-05,17,-0.8185965998895783,0.0,0.02266702167246714
2020-06-08,18,1.0,1.0,0.022490428595647767
2020-06-09,19,1.0,1.0,0.022425879397948156
2020-06-10,20,-1.0,0.0,0.02286905329550478
2020-06-11,21,-1.0,0.0,0.02252322422197258
2020-06-12,22,1.0,1.0,0.022754587750075238
2020-06-15,23,-1.0,0.0,0.02237021574684461
2020-06-16,24,1.0,1.0,0.022323920595853097
2020-06-17,25,1.0,1.0,0.02221327309985917
2020-06-18,26,1.0,1.0,0.022236571121202447
2020-06-19,27,1.0,1.0,0.023169243984181034
2020-06-22,28,1.0,1.0,0.022583943420284767
2020-06-23,29,1.0,1.0,0.022508509694765214
2020-06-24,30,-1.0,0.0,0.022869382146094866
2020-06-25,31,1.0,1.0,0.023607471711406147
2020-06-26,32,-1.0,0.0,0.022720403245857498
2020-06-29,33,1.0,1.0,0.02280043434736291
2020-06-30,34,-1.0,0.0,0.02259221604497761
2020-07-01,35,-0.39504172200414356,0.0,0.02333232292419602
2020-07-02,36,0.8167231196460516,0.8167231196460516,0.023705373328289613
2020-07-06,37,1.0,1.0,0.023764424485205583
2020-07-07,38,-0.5478892520085,0.0,0.022456307531170387
2020-07-08,39,0.9682257258724847,0.9682257258724847,0.025386106344145114
2020-07-09,40,-1.0,0.0,0.024799738964191773
2020-07-10,41,-0.47010949455226947,0.0,0.023002446884543528
2020-07-13,42,1.0,1.0,0.023264429452805165
2020-07-14,43,0.35245526251150944,0.35245526251150944,0.022635652351824805
2020-07-15,44,1.0,1.0,0.023213701518101204
2020-07-16,0,-0.07966329661095937,0.0,0.024010331021529652
2020-07-17,1,1.0,1.0,0.024850104203681247
2020-07-20,2,1.0,1.0,0.02387472107717492
2020-07-21,3,0.29300224057687824,0.29300224057687824,0.022222222222222223
2020-07-22,4,-1.0,0.0,0.021680512052294702
2020-07-23,5,-1.0,0.0,0.02393512505227658
2020-07-24,6,1.0,1.0,0.02518525160064954
2020-07-27,7,0.7109071989449323,0.7109071989449323,0.025625839058674882
2020-07-28,8,-1.0,0.0,0.029580797836375933
2020-07-29,9,-1.0,0.0,0.025518045345323908
2020-07-30,10,0.14014401791677994,0.14014401791677994,0.022787725027821334
2020-07-31,11,1.0,1.0,0.02412624643191971
2020-08-03,12,-1.0,0.0,0.02726591760299625
2020-08-04,13,-0.31274070470183557,0.0,0.027206068455592737
2020-08-05,14,-1.0,0.0,0.023732895457033387
2020-08-06,15,-1.0,0.0,0.0237292324527568
2020-08-07,16,-0.8584097299384726,0.0,0.022222222222222223
2020-08-10,17,-1.0,0.0,0.02266702167246714
2020-08-11,18,-0.1230010863906626,0.0,0.025337639127854115
2020-08-12,19,-0.854735883442149,0.0,0.024906827484636705
2020-08-13,20,-1.0,0.0,0.02286905329550478
