Date,ma_crossover_rank01_score,predicted_future_return,portfolio_weight,active_anchor_date,active_strategy_key,active_hold_days,prediction_scale,price
2024-01-30,0.04685732751655562,0.04685732751655562,0.10001724435246094,2023-12-29,ma_crossover,45,0.46849248666990184,188.59
2024-01-31,0.10704475682663353,0.10704475682663353,0.22848767028799097,2023-12-29,ma_crossover,45,0.46849248666990184,188.45
2024-02-01,0.24848484848484081,0.24848484848484081,0.5416116248348471,2024-01-31,ma_crossover,45,0.4587878787878878,190.41
2024-02-02,0.3503030303030265,0.3503030303030265,0.7635402906208486,2024-01-31,ma_crossover,45,0.4587878787878878,188.61
2024-02-05,0.2747474747474776,0.2747474747474776,0.5988551298987176,2024-01-31,ma_crossover,45,0.4587878787878878,187.57
2024-02-06,0.24727272727272528,0.24727272727272528,0.5389696169088358,2024-01-31,ma_crossover,45,0.4587878787878878,188.55
2024-02-07,0.16646464646464904,0.16646464646464904,0.3628357551739307,2024-01-31,ma_crossover,45,0.4587878787878878,188.5
2024-02-08,-0.04969696969696586,-0.04969696969696586,0.0,2024-01-31,ma_crossover,45,0.4587878787878878,188.33
2024-02-09,-0.15515151515150963,-0.15515151515150963,0.0,2024-01-31,ma_crossover,45,0.4587878787878878,187.6
2024-02-12,-0.14303030303030853,-0.14303030303030853,0.0,2024-01-31,ma_crossover,45,0.4587878787878878,187.11
2024-02-13,-0.30383838383838785,-0.30383838383838785,0.0,2024-01-31,ma_crossover,45,0.4587878787878878,184.53
2024-02-14,-0.47070707070707923,-0.47070707070707923,0.0,2024-01-31,ma_crossover,45,0.4587878787878878,184.42
2024-02-15,-0.49454545454547355,-0.49454545454547355,0.0,2024-01-31,ma_crossover,45,0.4587878787878878,185.66
2024-02-16,-0.5046464646464744,-0.5046464646464744,0.0,2024-01-31,ma_crossover,45,0.4587878787878878,186.34
2024-02-20,-0.4715151515151524,-0.4715151515151524,0.0,2024-01-31,ma_crossover,45,0.4587878787878878,187.47
2024-02-21,-0.18989898989898954,-0.18989898989898954,0.0,2024-01-31,ma_crossover,45,0.4587878787878878,187.48
2024-02-22,0.10181818181817424,0.10181818181817424,0.2219286657859765,2024-01-31,ma_crossover,45,0.4587878787878878,187.56
2024-02-23,0.32929292929291704,0.32929292929291704,0.7177454865697522,2024-01-31,ma_crossover,45,0.4587878787878878,188.62
2024-02-26,0.45535353535355094,0.45535353535355094,0.9925143108762805,2024-01-31,ma_crossover,45,0.4587878787878878,188.2
2024-02-27,0.46222222222222464,0.46222222222222464,1.0,2024-01-31,ma_crossover,45,0.4587878787878878,188.0
2024-02-28,0.3777777777777789,0.3777777777777789,0.8234258036107304,2024-01-31,ma_crossover,45,0.4587878787878878,188.34
2024-02-29,0.32161616161615864,0.32161616161615864,0.7010127697049555,2024-01-31,ma_crossover,45,0.4587878787878878,189.31
2024-03-01,-0.1521756753104854,-0.1521756753104854,0.0,2024-02-29,ma_crossover,45,0.5803662304207214,192.89
2024-03-04,-0.21459517397295222,-0.21459517397295222,0.0,2024-02-29,ma_crossover,45,0.5803662304207214,196.01
2024-03-05,-0.2700116192139866,-0.2700116192139866,0.0,2024-02-29,ma_crossover,45,0.5803662304207214,197.19
2024-03-06,-0.28807094025558655,-0.28807094025558655,0.0,2024-02-29,ma_crossover,45,0.5803662304207214,198.81
2024-03-07,-0.27642920836222135,-0.27642920836222135,0.0,2024-02-29,ma_crossover,45,0.5803662304207214,199.94
2024-03-08,-0.19579276366153667,-0.19579276366153667,0.0,2024-02-29,ma_crossover,45,0.5803662304207214,201.63
2024-03-11,-0.10097006926489045,-0.10097006926489045,0.0,2024-02-29,ma_crossover,45,0.5803662304207214,202.0
2024-03-12,-0.03449735640360217,-0.03449735640360217,0.0,2024-02-29,ma_crossover,45,0.5803662304207214,199.79
2024-03-13,0.06237446294910626,0.06237446294910626,0.10747431480272295,2024-02-29,ma_crossover,45,0.5803662304207214,201.19
2024-03-14,0.1468839789953142,0.1468839789953142,0.2530884315733437,2024-02-29,ma_crossover,45,0.5803662304207214,200.35
2024-03-15,0.20741197769830794,0.20741197769830794,0.3573811962628322,2024-02-29,ma_crossover,45,0.5803662304207214,199.71
2024-03-18,0.26417949433900706,0.26417949433900706,0.4551944625508224,2024-02-29,ma_crossover,45,0.5803662304207214,200.03
2024-03-19,0.2796042261513759,0.2796042261513759,0.48177204581438876,2024-02-29,ma_crossover,45,0.5803662304207214,199.8
2024-03-20,0.31092656476582353,0.31092656476582353,0.5357419995653872,2024-02-29,ma_crossover,45,0.5803662304207214,202.18
2024-03-21,0.38960395593708075,0.38960395593708075,0.6713070739051228,2024-02-29,ma_crossover,45,0.5803662304207214,201.97
2024-03-22,0.4214667231114519,0.4214667231114519,0.7262082130552643,2024-02-29,ma_crossover,45,0.5803662304207214,200.35
2024-03-25,0.44965907965019186,0.44965907965019186,0.7747850513704478,2024-02-29,ma_crossover,45,0.5803662304207214,200.99
2024-03-26,0.5325923457301627,0.5325923457301627,0.9176832107272569,2024-02-29,ma_crossover,45,0.5803662304207214,201.64
2024-03-27,0.5658962557308044,0.5658962557308044,0.9750675109414491,2024-02-29,ma_crossover,45,0.5803662304207214,203.1
2024-03-28,0.5980517550417311,0.5980517550417311,1.0,2024-02-29,ma_crossover,45,0.5803662304207214,205.72
2024-04-01,0.593516605752421,0.593516605752421,0.593516605752421,2024-03-28,ma_crossover,45,1.0,207.82
2024-04-02,0.94867312887335,0.94867312887335,0.94867312887335,2024-03-28,ma_crossover,45,1.0,210.89
2024-04-03,1.0,1.0,1.0,2024-03-28,ma_crossover,45,1.0,212.74
2024-04-04,1.0,1.0,1.0,2024-03-28,ma_crossover,45,1.0,211.52
2024-04-05,1.0,1.0,1.0,2024-03-28,ma_crossover,45,1.0,215.14
2024-04-08,1.0,1.0,1.0,2024-03-28,ma_crossover,45,1.0,216.48
2024-04-09,1.0,1.0,1.0,2024-03-28,ma_crossover,45,1.0,217.67
2024-04-10,1.0,1.0,1.0,2024-03-28,ma_crossover,45,1.0,215.61
2024-04-11,1.0,1.0,1.0,2024-03-28,ma_crossover,45,1.0,219.8
2024-04-12,1.0,1.0,1.0,2024-03-28,ma_crossover,45,1.0,216.89
2024-04-15,0.9593993325917507,0.9593993325917507,0.9593993325917507,2024-03-28,ma_crossover,45,1.0,220.95
2024-04-16,0.8310821547751491,0.8310821547751491,0.8310821547751491,2024-03-28,ma_crossover,45,1.0,221.22
2024-04-17,0.8751787700619716,0.8751787700619716,0.8751787700619716,2024-03-28,ma_crossover,45,1.0,219.59
2024-04-18,0.5676942634673434,0.5676942634673434,0.5676942634673434,2024-03-28,ma_crossover,45,1.0,220.34
2024-04-19,0.6634355633243438,0.6634355633243438,0.6634355633243438,2024-03-28,ma_crossover,45,1.0,221.05
2024-04-22,0.27212776100429037,0.27212776100429037,0.27212776100429037,2024-03-28,ma_crossover,45,1.0,215.57
2024-04-23,-0.11441283966312167,-0.11441283966312167,0.0,2024-03-28,ma_crossover,45,1.0,215.04
2024-04-24,-0.46917209597965154,-0.46917209597965154,0.0,2024-03-28,ma_crossover,45,1.0,214.64
2024-04-25,-0.666216430955024,-0.666216430955024,0.0,2024-03-28,ma_crossover,45,1.0,215.92
2024-04-26,-1.0,-1.0,0.0,2024-03-28,ma_crossover,45,1.0,216.62
2024-04-29,-0.7695058000953459,-0.7695058000953459,0.0,2024-03-28,ma_crossover,45,1.0,216.18
2024-04-30,-0.6499284919752177,-0.6499284919752177,0.0,2024-03-28,ma_crossover,45,1.0,211.87
2024-05-01,-0.48023816052331214,-0.48023816052331214,0.0,2024-04-30,ma_crossover,45,1.0,213.79
2024-05-02,-0.416389204434177,-0.416389204434177,0.0,2024-04-30,ma_crossover,45,1.0,213.13
2024-05-03,-0.38622742763130397,-0.38622742763130397,0.0,2024-04-30,ma_crossover,45,1.0,212.96
2024-05-06,-0.44850953817226497,-0.44850953817226497,0.0,2024-04-30,ma_crossover,45,1.0,215.2
2024-05-07,-0.23267656390770913,-0.23267656390770913,0.0,2024-04-30,ma_crossover,45,1.0,214.21
2024-05-08,-0.2076070351365218,-0.2076070351365218,0.0,2024-04-30,ma_crossover,45,1.0,213.58
2024-05-09,0.051314191703563744,0.051314191703563744,0.051314191703563744,2024-04-30,ma_crossover,45,1.0,216.95
2024-05-10,0.4199146069176329,0.4199146069176329,0.4199146069176329,2024-04-30,ma_crossover,45,1.0,218.71
2024-05-13,0.4998237298758287,0.4998237298758287,0.4998237298758287,2024-04-30,ma_crossover,45,1.0,216.26
2024-05-14,0.5601472834815302,0.5601472834815302,0.5601472834815302,2024-04-30,ma_crossover,45,1.0,218.09
2024-05-15,0.8547142465431484,0.8547142465431484,0.8547142465431484,2024-04-30,ma_crossover,45,1.0,220.89
2024-05-16,0.8257276039014311,0.8257276039014311,0.8257276039014311,2024-04-30,ma_crossover,45,1.0,220.03
2024-05-17,0.7943906929374469,0.7943906929374469,0.7943906929374469,2024-04-30,ma_crossover,45,1.0,223.66
2024-05-20,1.0,1.0,1.0,2024-04-30,ma_crossover,45,1.0,224.56
2024-05-21,1.0,1.0,1.0,2024-04-30,ma_crossover,45,1.0,224.23
2024-05-22,0.8496219985114739,0.8496219985114739,0.8496219985114739,2024-04-30,ma_crossover,45,1.0,220.11
2024-05-23,0.5601472834815191,0.5601472834815191,0.5601472834815191,2024-04-30,ma_crossover,45,1.0,215.72
2024-05-24,0.06306553331506477,0.06306553331506477,0.06306553331506477,2024-04-30,ma_crossover,45,1.0,215.92
2024-05-28,-0.5115750714873297,-0.5115750714873297,0.0,2024-04-30,ma_crossover,45,1.0,218.19
2024-05-29,-1.0,-1.0,0.0,2024-04-30,ma_crossover,45,1.0,216.16
2024-05-30,-1.0,-1.0,0.0,2024-04-30,ma_crossover,45,1.0,216.57
2024-05-31,-1.0,-1.0,0.0,2024-04-30,ma_crossover,45,1.0,215.3
2024-06-03,0.18975802808923659,0.18975802808923659,0.4009494609830754,2024-05-31,ma_crossover,45,0.47327168771838435,217.22
2024-06-04,0.17122221676135152,0.17122221676135152,0.36178419543075563,2024-05-31,ma_crossover,45,0.47327168771838435,215.27
2024-06-05,0.2732627942735291,0.2732627942735291,0.5773909603401661,2024-05-31,ma_crossover,45,0.47327168771838435,217.82
2024-06-06,0.3195555149889766,0.3195555149889766,0.6752052220354346,2024-05-31,ma_crossover,45,0.47327168771838435,219.43
2024-06-07,0.3776905596083196,0.3776905596083196,0.7980417367223975,2024-05-31,ma_crossover,45,0.47327168771838435,211.6
2024-06-10,0.4660633166464282,0.4660633166464282,0.9847690633963183,2024-05-31,ma_crossover,45,0.47327168771838435,213.54
2024-06-11,0.48408424432631864,0.48408424432631864,1.0,2024-05-31,ma_crossover,45,0.47327168771838435,214.15
2024-06-12,0.43170653504368595,0.43170653504368595,0.9121748590643958,2024-05-31,ma_crossover,45,0.47327168771838435,214.72
2024-06-13,0.43376606963566433,0.43376606963566433,0.916526555236857,2024-05-31,ma_crossover,45,0.47327168771838435,212.97
2024-06-14,0.3386530175692212,0.3386530175692212,0.7155573138166114,2024-05-31,ma_crossover,45,0.47327168771838435,215.73
2024-06-17,0.18489003723544054,0.18489003723544054,0.39066363366628754,2024-05-31,ma_crossover,45,0.47327168771838435,214.61
2024-06-18,0.15638420617813856,0.15638420617813856,0.3304322025516841,2024-05-31,ma_crossover,45,0.47327168771838435,215.47
2024-06-20,0.06590510694368669,0.06590510694368669,0.13925427751956054,2024-05-31,ma_crossover,45,0.47327168771838435,218.16
2024-06-21,-0.13377613327060187,-0.13377613327060187,0.0,2024-05-31,ma_crossover,45,0.47327168771838435,214.78
2024-06-24,-0.22645518991014693,-0.22645518991014693,0.0,2024-05-31,ma_crossover,45,0.47327168771838435,215.63
2024-06-25,-0.3848989306802638,-0.3848989306802638,0.0,2024-05-31,ma_crossover,45,0.47327168771838435,214.56
2024-06-26,-0.6352259988157615,-0.6352259988157615,0.0,2024-05-31,ma_crossover,45,0.47327168771838435,212.58
2024-06-27,-0.8221755706432202,-0.8221755706432202,0.0,2024-05-31,ma_crossover,45,0.47327168771838435,214.99
2024-06-28,-0.8277924831668158,-0.8277924831668158,0.0,2024-05-31,ma_crossover,45,0.47327168771838435,215.01
2024-07-01,-0.728999355179123,-0.728999355179123,0.0,2024-06-28,ma_crossover,45,0.6125751802567627,215.57
2024-07-02,-0.5491998358637723,-0.5491998358637723,0.0,2024-06-28,ma_crossover,45,0.6125751802567627,215.56
2024-07-03,-0.40077378509878925,-0.40077378509878925,0.0,2024-06-28,ma_crossover,45,0.6125751802567627,217.99
2024-07-05,-0.18917873263378518,-0.18917873263378518,0.0,2024-06-28,ma_crossover,45,0.6125751802567627,220.93
2024-07-08,-0.09857553197725026,-0.09857553197725026,0.0,2024-06-28,ma_crossover,45,0.6125751802567627,218.19
2024-07-09,-0.07343924028370098,-0.07343924028370098,0.0,2024-06-28,ma_crossover,45,0.6125751802567627,218.56
2024-07-10,-0.093885925318013,-0.093885925318013,0.0,2024-06-28,ma_crossover,45,0.6125751802567627,219.36
2024-07-11,0.012005393047656968,0.012005393047656968,0.019598236158743603,2024-06-28,ma_crossover,45,0.6125751802567627,223.25
2024-07-12,-0.0021103229966487674,-0.0021103229966487674,0.0,2024-06-28,ma_crossover,45,0.6125751802567627,223.11
2024-07-15,-0.04853742892314157,-0.04853742892314157,0.0,2024-06-28,ma_crossover,45,0.6125751802567627,223.83
2024-07-16,0.11648982941554777,0.11648982941554777,0.19016413522781106,2024-06-28,ma_crossover,45,0.6125751802567627,228.29
2024-07-17,0.2669793071106256,0.2669793071106256,0.43583108770211754,2024-06-28,ma_crossover,45,0.6125751802567627,227.23
2024-07-18,0.3477812298493203,0.3477812298493203,0.567736403723616,2024-06-28,ma_crossover,45,0.6125751802567627,225.78
2024-07-19,0.4533442757488924,0.4533442757488924,0.7400630818226618,2024-06-28,ma_crossover,45,0.6125751802567627,221.73
2024-07-22,0.6462277976434815,0.6462277976434815,1.0,2024-06-28,ma_crossover,45,0.6125751802567627,221.8
2024-07-23,0.5815112257459594,0.5815112257459594,0.9492895639392657,2024-06-28,ma_crossover,45,0.6125751802567627,222.58
2024-07-24,0.5901401019989503,0.5901401019989503,0.9633757961783422,2024-06-28,ma_crossover,45,0.6125751802567627,221.8
2024-07-25,0.5726009730933845,0.5726009730933845,0.9347439980401706,2024-06-28,ma_crossover,45,0.6125751802567627,218.33
2024-07-26,0.5035230670027431,0.5035230670027431,0.8219775845173647,2024-06-28,ma_crossover,45,0.6125751802567627,220.63
2024-07-29,0.4870625476288187,0.4870625476288187,0.7951065654091061,2024-06-28,ma_crossover,45,0.6125751802567627,220.32
2024-07-30,0.5217187408406044,0.5217187408406044,0.8516811611954707,2024-06-28,ma_crossover,45,0.6125751802567627,222.52
2024-07-31,0.5791195263497667,0.5791195263497667,0.945385227829549,2024-06-28,ma_crossover,45,0.6125751802567627,226.55
2024-08-01,-0.5686507543494626,-0.5686507543494626,0.0,2024-07-31,ma_crossover,45,1.0,225.77
2024-08-02,-0.46350401109239014,-0.46350401109239014,0.0,2024-07-31,ma_crossover,45,1.0,225.34
2024-08-05,-0.38526294939088745,-0.38526294939088745,0.0,2024-07-31,ma_crossover,45,1.0,222.48
2024-08-06,-0.22779043280181072,-0.22779043280181072,0.0,2024-07-31,ma_crossover,45,1.0,220.7
2024-08-07,-0.06916245749559902,-0.06916245749559902,0.0,2024-07-31,ma_crossover,45,1.0,220.55
2024-08-08,0.27054240533491786,0.27054240533491786,0.27054240533491786,2024-07-31,ma_crossover,45,1.0,224.01
2024-08-09,0.37172757584762006,0.37172757584762006,0.37172757584762006,2024-07-31,ma_crossover,45,1.0,224.56
2024-08-12,0.5541249876200955,0.5541249876200955,0.5541249876200955,2024-07-31,ma_crossover,45,1.0,228.41
2024-08-13,0.6475520781750504,0.6475520781750504,0.6475520781750504,2024-07-31,ma_crossover,45,1.0,228.06
2024-08-14,0.48496253012446844,0.48496253012446844,0.48496253012446844,2024-07-31,ma_crossover,45,1.0,226.2
2024-08-15,0.25816249050872914,0.25816249050872914,0.25816249050872914,2024-07-31,ma_crossover,45,1.0,226.91
2024-08-16,0.21243933841733725,0.21243933841733725,0.21243933841733725,2024-07-31,ma_crossover,45,1.0,231.99
2024-08-19,0.2918358588359608,0.2918358588359608,0.2918358588359608,2024-07-31,ma_crossover,45,1.0,231.61
2024-08-20,0.5460367766002916,0.5460367766002916,0.5460367766002916,2024-07-31,ma_crossover,45,1.0,232.46
2024-08-21,0.9355914297976482,0.9355914297976482,0.9355914297976482,2024-07-31,ma_crossover,45,1.0,232.15
2024-08-22,1.0,1.0,1.0,2024-07-31,ma_crossover,45,1.0,229.37
2024-08-23,1.0,1.0,1.0,2024-07-31,ma_crossover,45,1.0,232.02
2024-08-26,1.0,1.0,1.0,2024-07-31,ma_crossover,45,1.0,232.76
2024-08-27,0.9520979828992284,0.9520979828992284,0.9520979828992284,2024-07-31,ma_crossover,45,1.0,233.39
2024-08-28,0.8571853025650961,0.8571853025650961,0.8571853025650961,2024-07-31,ma_crossover,45,1.0,231.75
2024-08-29,0.8611468753094945,0.8611468753094945,0.8611468753094945,2024-07-31,ma_crossover,45,1.0,232.95
2024-08-30,0.6043049090488793,0.6043049090488793,0.6043049090488793,2024-07-31,ma_crossover,45,1.0,231.29
2024-09-03,0.4901712652636205,0.4901712652636205,0.4901712652636205,2024-08-30,ma_crossover,45,1.0,230.29
2024-09-04,0.5526203147977089,0.5526203147977089,0.5526203147977089,2024-08-30,ma_crossover,45,1.0,230.43
2024-09-05,0.6000701207467705,0.6000701207467705,0.6000701207467705,2024-08-30,ma_crossover,45,1.0,232.35
2024-09-06,0.6584610575326887,0.6584610575326887,0.6584610575326887,2024-08-30,ma_crossover,45,1.0,230.63
2024-09-09,0.6950557703710566,0.6950557703710566,0.6950557703710566,2024-08-30,ma_crossover,45,1.0,231.6
2024-09-10,0.7542067070709453,0.7542067070709453,0.7542067070709453,2024-08-30,ma_crossover,45,1.0,232.62
2024-09-11,0.7741961387702507,0.7741961387702507,0.7741961387702507,2024-08-30,ma_crossover,45,1.0,232.25
2024-09-12,0.8277976421361343,0.8277976421361343,0.8277976421361343,2024-08-30,ma_crossover,45,1.0,236.33
2024-09-13,0.8593591479970478,0.8593591479970478,0.8593591479970478,2024-08-30,ma_crossover,45,1.0,238.68
2024-09-16,0.8858300883965867,0.8858300883965867,0.8858300883965867,2024-08-30,ma_crossover,45,1.0,238.66
2024-09-17,0.9581878160542076,0.9581878160542076,0.9581878160542076,2024-08-30,ma_crossover,45,1.0,237.34
2024-09-18,0.9520217790164013,0.9520217790164013,0.9520217790164013,2024-08-30,ma_crossover,45,1.0,235.51
2024-09-19,0.9785357382789618,0.9785357382789618,0.9785357382789618,2024-08-30,ma_crossover,45,1.0,239.17
2024-09-20,1.0,1.0,1.0,2024-08-30,ma_crossover,45,1.0,242.21
2024-09-23,1.0,1.0,1.0,2024-08-30,ma_crossover,45,1.0,242.68
2024-09-24,1.0,1.0,1.0,2024-08-30,ma_crossover,45,1.0,246.07
2024-09-25,1.0,1.0,1.0,2024-08-30,ma_crossover,45,1.0,245.73
2024-09-26,1.0,1.0,1.0,2024-08-30,ma_crossover,45,1.0,246.98
2024-09-27,1.0,1.0,1.0,2024-08-30,ma_crossover,45,1.0,245.02
2024-09-30,1.0,1.0,1.0,2024-08-30,ma_crossover,45,1.0,243.06
2024-10-01,1.0,1.0,1.0,2024-09-30,ma_crossover,45,1.0,245.61
2024-10-02,1.0,1.0,1.0,2024-09-30,ma_crossover,45,1.0,245.66
2024-10-03,1.0,1.0,1.0,2024-09-30,ma_crossover,45,1.0,245.49
2024-10-04,1.0,1.0,1.0,2024-09-30,ma_crossover,45,1.0,245.0
2024-10-07,0.9618333061490631,0.9618333061490631,0.9618333061490631,2024-09-30,ma_crossover,45,1.0,244.17
2024-10-08,0.616702006198025,0.616702006198025,0.616702006198025,2024-09-30,ma_crossover,45,1.0,242.37
2024-10-09,0.20698091665308932,0.20698091665308932,0.20698091665308932,2024-09-30,ma_crossover,45,1.0,241.05
2024-10-10,-0.11564182025770725,-0.11564182025770725,0.0,2024-09-30,ma_crossover,45,1.0,242.82
2024-10-11,-0.19996737889414898,-0.19996737889414898,0.0,2024-09-30,ma_crossover,45,1.0,245.47
2024-10-14,-0.1795791877344455,-0.1795791877344455,0.0,2024-09-30,ma_crossover,45,1.0,245.07
2024-10-15,-0.15951720763334945,-0.15951720763334945,0.0,2024-09-30,ma_crossover,45,1.0,245.92
2024-10-16,-0.132931006361106,-0.132931006361106,0.0,2024-09-30,ma_crossover,45,1.0,247.15
2024-10-17,-0.03311042244332131,-0.03311042244332131,0.0,2024-09-30,ma_crossover,45,1.0,248.63
2024-10-18,0.0698091665307403,0.0698091665307403,0.0698091665307403,2024-09-30,ma_crossover,45,1.0,251.27
2024-10-21,0.1485891371717318,0.1485891371717318,0.1485891371717318,2024-09-30,ma_crossover,45,1.0,251.22
2024-10-22,0.44283151198825693,0.44283151198825693,0.44283151198825693,2024-09-30,ma_crossover,45,1.0,253.93
2024-10-23,0.7533844397324837,0.7533844397324837,0.7533844397324837,2024-09-30,ma_crossover,45,1.0,250.87
2024-10-24,1.0,1.0,1.0,2024-09-30,ma_crossover,45,1.0,252.8
2024-10-25,1.0,1.0,1.0,2024-09-30,ma_crossover,45,1.0,253.32
2024-10-28,1.0,1.0,1.0,2024-09-30,ma_crossover,45,1.0,253.33
2024-10-29,1.0,1.0,1.0,2024-09-30,ma_crossover,45,1.0,256.09
2024-10-30,1.0,1.0,1.0,2024-09-30,ma_crossover,45,1.0,257.5
2024-10-31,1.0,1.0,1.0,2024-09-30,ma_crossover,45,1.0,253.51
2024-11-01,1.0,1.0,1.0,2024-10-31,ma_crossover,45,1.0,252.47
2024-11-04,1.0,1.0,1.0,2024-10-31,ma_crossover,45,1.0,252.83
2024-11-05,0.9005679001855112,0.9005679001855112,0.9005679001855112,2024-10-31,ma_crossover,45,1.0,253.4
2024-11-06,0.6882780303352016,0.6882780303352016,0.6882780303352016,2024-10-31,ma_crossover,45,1.0,245.7
2024-11-07,0.5023296653495942,0.5023296653495942,0.5023296653495942,2024-10-31,ma_crossover,45,1.0,249.65
2024-11-08,0.31524833241279626,0.31524833241279626,0.31524833241279626,2024-10-31,ma_crossover,45,1.0,247.96
2024-11-11,0.039795499284806704,0.039795499284806704,0.039795499284806704,2024-10-31,ma_crossover,45,1.0,242.14
2024-11-12,-0.3313931257169603,-0.3313931257169603,0.0,2024-10-31,ma_crossover,45,1.0,240.05
2024-11-13,-0.7593717692710708,-0.7593717692710708,0.0,2024-10-31,ma_crossover,45,1.0,237.63
2024-11-14,-1.0,-1.0,0.0,2024-10-31,ma_crossover,45,1.0,237.01
2024-11-15,-1.0,-1.0,0.0,2024-10-31,ma_crossover,45,1.0,236.59
2024-11-18,-1.0,-1.0,0.0,2024-10-31,ma_crossover,45,1.0,241.09
2024-11-19,-1.0,-1.0,0.0,2024-10-31,ma_crossover,45,1.0,243.25
2024-11-20,-1.0,-1.0,0.0,2024-10-31,ma_crossover,45,1.0,244.62
2024-11-21,-1.0,-1.0,0.0,2024-10-31,ma_crossover,45,1.0,246.66
2024-11-22,-1.0,-1.0,0.0,2024-10-31,ma_crossover,45,1.0,249.84
2024-11-25,-1.0,-1.0,0.0,2024-10-31,ma_crossover,45,1.0,242.48
2024-11-26,-1.0,-1.0,0.0,2024-10-31,ma_crossover,45,1.0,242.95
2024-11-27,-0.6707170270921098,-0.6707170270921098,0.0,2024-10-31,ma_crossover,45,1.0,243.49
2024-11-29,-0.3155315744005979,-0.3155315744005979,0.0,2024-10-31,ma_crossover,45,1.0,245.59
2024-12-02,0.006374840628978454,0.006374840628978454,0.01597585870239049,2024-11-29,ma_crossover,45,0.39902960759314793,243.44
2024-12-03,0.21291967700807202,0.21291967700807202,0.5335936806603226,2024-11-29,ma_crossover,45,0.39902960759314793,243.93
2024-12-04,0.37682391273551713,0.37682391273551713,0.9443507588532833,2024-11-29,ma_crossover,45,0.39902960759314793,244.67
2024-12-05,0.36719082022949073,0.36719082022949073,0.9202094612585237,2024-11-29,ma_crossover,45,0.39902960759314793,242.86
2024-12-06,0.3569910752231155,0.3569910752231155,0.8946480873346745,2024-11-29,ma_crossover,45,0.39902960759314793,242.95
2024-12-09,0.26689332766680135,0.26689332766680135,0.6688559510073417,2024-11-29,ma_crossover,45,0.39902960759314793,245.36
2024-12-10,0.3486329508428881,0.3486329508428881,0.8737019614804011,2024-11-29,ma_crossover,45,0.39902960759314793,248.59
2024-12-11,0.42102280776314294,0.42102280776314294,1.0,2024-11-29,ma_crossover,45,0.39902960759314793,250.96
2024-12-12,0.39169854086981626,0.39169854086981626,0.9816277624922348,2024-11-29,ma_crossover,45,0.39902960759314793,247.28
2024-12-13,0.25173537328232376,0.25173537328232376,0.6308689092038355,2024-11-29,ma_crossover,45,0.39902960759314793,244.29
2024-12-16,0.1750956226094327,0.1750956226094327,0.43880358569272093,2024-11-29,ma_crossover,45,0.39902960759314793,244.88
2024-12-17,0.1350049582093901,0.1350049582093901,0.338333185408742,2024-11-29,ma_crossover,45,0.39902960759314793,243.94
2024-12-18,0.03824904377390294,0.03824904377390294,0.09585515221442366,2024-11-29,ma_crossover,45,0.39902960759314793,239.26
2024-12-19,0.016999575010625316,0.016999575010625316,0.042602289873081664,2024-11-29,ma_crossover,45,0.39902960759314793,239.6
