month_start,month_end,active_anchor_date,chosen_strategy_key,strategy_params,source_total_return,prediction_scale
2021-01-01,2021-03-31,2020-12-31,adaptive_band,"{'ma_window': 10.0, 'upper_k': 0.3000000000000029, 'lower_k': -1.3999999999999986}",0.4758070027058969,1.0
2021-04-01,2021-06-30,2021-03-31,adaptive_band,"{'ma_window': 5.0, 'upper_k': -1.1999999999999984, 'lower_k': -1.1999999999999984}",0.2799402124990378,1.0
2021-07-01,2021-09-30,2021-06-30,adaptive_band,"{'ma_window': 10.0, 'upper_k': 0.3000000000000029, 'lower_k': -1.3999999999999986}",0.2459189592709536,1.0
2021-10-01,2021-12-31,2021-09-30,adaptive_band,"{'ma_window': 10.0, 'upper_k': 2.2000000000000046, 'lower_k': 2.400000000000005}",0.1863616201389908,0.9331143472224174
