month_start,month_end,active_anchor_date,chosen_strategy_key,strategy_params,source_total_return,prediction_scale
2023-01-01,2023-06-30,2022-12-30,adaptive_volatility_band,"{'vol_window': 22.0, 'upper_k': -1.0999999999999983, 'lower_k': -0.5999999999999979}",0.1627273530862565,1.0
2023-07-01,2023-12-31,2023-06-30,adaptive_band,"{'ma_window': 5.0, 'upper_k': 1.900000000000004, 'lower_k': 1.8000000000000045}",0.3505562841871315,0.9817499969892886
