Date,ma_crossover_rank01_score,predicted_future_return,portfolio_weight,active_anchor_date,active_strategy_key,active_hold_days,prediction_scale,price
2023-09-29,-0.8974148543290936,-0.8974148543290936,0.0,2023-08-31,ma_crossover,45,0.5111202297907151,171.45
2023-10-02,-0.22877414295008394,-0.22877414295008394,0.0,2023-09-29,ma_crossover,45,0.22876357322530977,169.65
2023-10-03,-0.19671767766838275,-0.19671767766838275,0.0,2023-09-29,ma_crossover,45,0.22876357322530977,169.16
2023-10-04,-0.1783112569531736,-0.1783112569531736,0.0,2023-09-29,ma_crossover,45,0.22876357322530977,169.14
2023-10-05,-0.15606953610533444,-0.15606953610533444,0.0,2023-09-29,ma_crossover,45,0.22876357322530977,168.83
2023-10-06,-0.1281654626995219,-0.1281654626995219,0.0,2023-09-29,ma_crossover,45,0.22876357322530977,169.7
2023-10-09,-0.08437660291764366,-0.08437660291764366,0.0,2023-09-29,ma_crossover,45,0.22876357322530977,172.82
2023-10-10,-0.05232013763594249,-0.05232013763594249,0.0,2023-09-29,ma_crossover,45,0.22876357322530977,172.53
2023-10-11,-0.03244905505905999,-0.03244905505905999,0.0,2023-09-29,ma_crossover,45,0.22876357322530977,173.79
2023-10-12,-0.047488263453111655,-0.047488263453111655,0.0,2023-09-29,ma_crossover,45,0.22876357322530977,173.26
2023-10-13,-0.04717117170986655,-0.04717117170986655,0.0,2023-09-29,ma_crossover,45,0.22876357322530977,178.83
2023-10-16,-0.04635579294151427,-0.04635579294151427,0.0,2023-09-29,ma_crossover,45,0.22876357322530977,177.96
2023-10-17,-0.0571822110324215,-0.0571822110324215,0.0,2023-09-29,ma_crossover,45,0.22876357322530977,178.29
2023-10-18,-0.0888309869299195,-0.0888309869299195,0.0,2023-09-29,ma_crossover,45,0.22876357322530977,180.87
2023-10-19,-0.13067199743186156,-0.13067199743186156,0.0,2023-09-29,ma_crossover,45,0.22876357322530977,183.09
2023-10-20,-0.16977997909912285,-0.16977997909912285,0.0,2023-09-29,ma_crossover,45,0.22876357322530977,183.59
2023-10-23,-0.21166628842150337,-0.21166628842150337,0.0,2023-09-29,ma_crossover,45,0.22876357322530977,182.97
2023-10-24,-0.2285627484546007,-0.2285627484546007,0.0,2023-09-29,ma_crossover,45,0.22876357322530977,182.95
2023-10-25,-0.22906103547969436,-0.22906103547969436,0.0,2023-09-29,ma_crossover,45,0.22876357322530977,183.72
2023-10-26,-0.21234577072847263,-0.21234577072847263,0.0,2023-09-29,ma_crossover,45,0.22876357322530977,184.01
2023-10-27,-0.19040604201707476,-0.19040604201707476,0.0,2023-09-29,ma_crossover,45,0.22876357322530977,186.15
2023-10-30,-0.17855285066231852,-0.17855285066231852,0.0,2023-09-29,ma_crossover,45,0.22876357322530977,185.1
2023-10-31,-0.1518567458022035,-0.1518567458022035,0.0,2023-09-29,ma_crossover,45,0.22876357322530977,184.09
2023-11-01,-0.3836356580662427,-0.3836356580662427,0.0,2023-10-31,ma_crossover,45,0.34238089433723123,183.51
2023-11-02,-0.37617289724276426,-0.37617289724276426,0.0,2023-10-31,ma_crossover,45,0.34238089433723123,184.12
2023-11-03,-0.33033910785182663,-0.33033910785182663,0.0,2023-10-31,ma_crossover,45,0.34238089433723123,184.79
