ma_window,upper_k,lower_k,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
65,0.400000000000003,-0.799999999999998,188,20,103.57992553710938,0.2339074472176918,0.9,0.0106262395983297,6.15,0.0075442804957832,3.5599951171874977,0.2263631667219086,1
65,0.5000000000000031,0.3000000000000029,188,7,101.56997680664053,0.229239223501338,1.0,0.0299741205492443,11.428571428571429,0.0075442804957832,3.5599951171874977,0.2216949430055548,2
65,0.5000000000000031,-0.699999999999998,188,13,100.22994995117188,0.2255625481389591,1.0,0.0158463170396139,9.692307692307692,0.0075442804957832,3.5599951171874977,0.2180182676431759,3
65,0.5000000000000031,0.2000000000000028,188,7,99.47998046874989,0.2240516265257921,1.0,0.0293581828894648,11.571428571428571,0.0075442804957832,3.5599951171874977,0.2165073460300088,4
65,0.400000000000003,-0.699999999999998,188,15,99.38995361328124,0.2235933774888709,1.0,0.0136046092366782,7.933333333333334,0.0075442804957832,3.5599951171874977,0.2160490969930877,5
65,0.5000000000000031,-0.4999999999999978,188,11,99.1099243164062,0.2226058034364302,1.0,0.0185077656697045,11.090909090909092,0.0075442804957832,3.5599951171874977,0.2150615229406469,6
65,0.5000000000000031,-0.3999999999999977,188,11,99.1099243164062,0.2226058034364302,1.0,0.0185077656697045,11.090909090909092,0.0075442804957832,3.5599951171874977,0.2150615229406469,7
65,0.5000000000000031,0.1000000000000027,188,7,98.5999755859374,0.2218804352439267,1.0,0.0291003913757082,12.428571428571429,0.0075442804957832,3.5599951171874977,0.2143361547481435,8
65,0.400000000000003,-0.4999999999999978,188,13,98.26992797851555,0.22064138353113,1.0,0.0155117261078417,8.846153846153847,0.0075442804957832,3.5599951171874977,0.2130971030353468,9
65,0.400000000000003,-0.3999999999999977,188,13,98.26992797851555,0.22064138353113,1.0,0.0155117261078417,8.846153846153847,0.0075442804957832,3.5599951171874977,0.2130971030353468,10
22,-0.1999999999999975,1.900000000000004,231,9,94.78002685546868,0.217202118579425,1.0,0.0221826609740853,11.333333333333334,-0.0607293712129608,-30.73999267578131,0.2779314897923859,11
22,-0.1999999999999975,1.8000000000000045,231,10,94.25002807617189,0.2156145693416076,0.9,0.0198320974810738,11.8,-0.0607293712129608,-30.73999267578131,0.2763439405545684,12
65,0.400000000000003,0.3000000000000029,188,7,95.98999023437489,0.2154766815300255,1.0,0.0283176951119502,10.0,0.0075442804957832,3.5599951171874977,0.2079324010342422,13
65,0.5000000000000031,-0.2999999999999976,188,10,94.67993164062494,0.2118652579497062,1.0,0.0194722600847387,12.1,0.0075442804957832,3.5599951171874977,0.2043209774539229,14
65,0.5000000000000031,2.664535259100376e-15,188,8,94.24996948242163,0.2107024442164031,1.0,0.0242590477429857,12.625,0.0075442804957832,3.5599951171874977,0.2031581637206199,15
65,0.400000000000003,0.2000000000000028,188,7,93.89999389648426,0.2103471648042316,1.0,0.0277017574521707,10.142857142857142,0.0075442804957832,3.5599951171874977,0.2028028843084484,16
65,0.400000000000003,-0.2999999999999976,188,12,93.83993530273432,0.2099180953985657,1.0,0.016065801490215,9.5,0.0075442804957832,3.5599951171874977,0.2023738149027825,17
65,2.664535259100376e-15,-0.3999999999999977,188,24,93.81997680664055,0.2099111809644722,0.7916666666666666,0.0080211215405997,4.0,0.0075442804957832,3.5599951171874977,0.202366900468689,18
65,0.1000000000000027,-0.4999999999999978,188,23,93.5799560546875,0.2094987232578142,0.8695652173913043,0.0083592713641451,4.3478260869565215,0.0075442804957832,3.5599951171874977,0.201954442762031,19
65,0.1000000000000027,-0.3999999999999977,188,23,93.5799560546875,0.2094987232578142,0.8695652173913043,0.0083592713641451,4.3478260869565215,0.0075442804957832,3.5599951171874977,0.201954442762031,20
