rank,objective_value,w1,w2,w3,w4
1,0.09531137050800914,0.44000000000000006,0.0,0.5400000000000001,0.019999999999999796
2,0.09531000007447253,0.4600000000000001,0.0,0.5200000000000001,0.019999999999999796
3,0.09530872630832778,0.42000000000000004,0.0,0.5600000000000002,0.019999999999999796
4,0.09530461535045,0.4800000000000001,0.0,0.5000000000000001,0.019999999999999796
5,0.09530206712923418,0.4,0.0,0.5800000000000002,0.019999999999999796
6,0.09529521667521466,0.5000000000000001,0.0,0.4800000000000001,0.019999999999999796
7,0.09528180438458388,0.5200000000000001,0.0,0.4600000000000001,0.019999999999999796
8,0.09526437881092262,0.5400000000000001,0.0,0.44000000000000006,0.019999999999999796
9,0.09524294028314657,0.5600000000000002,0.0,0.42000000000000004,0.019999999999999796
10,0.0952174891267253,0.5800000000000002,0.0,0.4,0.019999999999999796
