rank,objective_value,w1,w2,w3,w4
1,0.15507246529005303,1.0,0.0,0.0,0.0
2,0.15467161941284174,0.9800000000000001,0.02,0.0,0.0
3,0.15426282669658595,0.9600000000000001,0.04,0.0,0.0
4,0.15384608436106093,0.9400000000000001,0.06,0.0,0.0
5,0.1534213896111885,0.92,0.08,0.0,0.0
6,0.152988739637,0.9,0.1,0.0,0.0
7,0.15234165236851543,0.9800000000000001,0.0,0.02,0.0
8,0.15211691092651838,0.9800000000000001,0.0,0.0,0.019999999999999907
9,0.15193583367869512,0.9600000000000001,0.02,0.02,0.0
10,0.1517119823664787,0.9600000000000001,0.02,0.0,0.019999999999999907
