rank,objective_value,w1,w2,w3,w4
1,0.15074586201662388,1.0,0.0,0.0,0.0
2,0.14793099478555688,0.9800000000000001,0.0,0.0,0.019999999999999907
3,0.14776841157779022,0.9800000000000001,0.0,0.02,0.0
4,0.14534871169437738,0.9800000000000001,0.02,0.0,0.0
5,0.1451105112731,0.9600000000000001,0.0,0.0,0.039999999999999925
6,0.1449524301439507,0.9600000000000001,0.0,0.02,0.019999999999999907
7,0.1447848761760411,0.9600000000000001,0.0,0.04,0.0
8,0.14252960818293198,0.9600000000000001,0.02,0.0,0.019999999999999907
9,0.14236604133101008,0.9600000000000001,0.02,0.02,0.0
10,0.14228441169769193,0.9400000000000001,0.0,0.0,0.05999999999999994
