short_ma,long_ma,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
5,10,244,10,25.680000000000064,0.1477177346959735,0.7,0.0141888122608675,15.6,0.10435902941808028,19.439999999999998,0.043358705277893206,1
65,70,184,2,16.539999999999992,0.08977609173367274,0.5,0.045247738266252835,63.0,0.15158978952082403,27.080000000000013,-0.06181369778715129,2
45,60,194,2,15.179999999999978,0.08247554013482339,1.0,0.04094824844637823,72.5,0.15761634123009394,28.00999999999999,-0.07514080109527055,3
45,65,189,2,12.899999999999977,0.07059957735499212,1.0,0.035121951341301805,66.0,0.16166920774747306,28.629999999999995,-0.09106963039248095,4
50,55,199,4,13.090000000000003,0.0693528952259892,0.75,0.017461735623097163,33.5,0.13883968113374667,25.080000000000013,-0.06948678590775748,5
40,45,209,5,10.389999999999958,0.0589489297825887,0.6,0.011630711156658568,23.8,0.12834576568670464,23.400000000000006,-0.06939683590411594,6
50,60,194,4,11.009999999999991,0.05730542866575372,0.5,0.01451367365110881,35.0,0.15761634123009394,28.00999999999999,-0.10031091256434022,7
45,50,204,4,10.300000000000011,0.056927937769222225,0.5,0.01414435197160363,32.25,0.1419372744934777,25.569999999999993,-0.08500933672425548,8
45,55,199,4,9.889999999999986,0.054078192560131466,0.75,0.013384880817908146,34.0,0.13883968113374667,25.080000000000013,-0.0847614885736152,9
70,75,179,1,8.26000000000002,0.048674130819092554,1.0,0.048674130819092554,10.0,0.1338808355839718,24.289999999999992,-0.08520670476487924,10
