short_ma,long_ma,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
30,40,89,1,0.789999999999992,0.004516866781017592,1.0,0.004516866781017592,9.0,-0.08538659935246673,-15.560000000000002,0.08990346613348432,1
25,40,89,1,0.5900000000000034,0.0033733562035449527,1.0,0.0033733562035449527,7.0,-0.08538659935246673,-15.560000000000002,0.08875995555601168,2
20,95,34,1,0.2599999999999909,0.0014213086973158262,1.0,0.0014213086973158262,1.0,-0.062176457348638414,-11.050000000000011,0.06359776604595424,3
10,50,79,0,0.0,0.0,-1.0,,,-0.12348146200368137,-23.480000000000018,0.12348146200368137,4
15,50,79,0,0.0,0.0,-1.0,,,-0.12348146200368137,-23.480000000000018,0.12348146200368137,5
20,50,79,0,0.0,0.0,-1.0,,,-0.12348146200368137,-23.480000000000018,0.12348146200368137,6
25,50,79,0,0.0,0.0,-1.0,,,-0.12348146200368137,-23.480000000000018,0.12348146200368137,7
30,50,79,0,0.0,0.0,-1.0,,,-0.12348146200368137,-23.480000000000018,0.12348146200368137,8
35,50,79,0,0.0,0.0,-1.0,,,-0.12348146200368137,-23.480000000000018,0.12348146200368137,9
40,50,79,0,0.0,0.0,-1.0,,,-0.12348146200368137,-23.480000000000018,0.12348146200368137,10
