k_body,k_volume,price_zone_window,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
1.2,1.5,3,745,1,10.98999999999998,0.06614504965392709,1.0,0.06614504965392709,71.0,0.10324330563250217,17.889999999999986,-0.03709825597857508,1
1.2,1.5,5,745,1,10.98999999999998,0.06614504965392709,1.0,0.06614504965392709,71.0,0.10324330563250217,17.889999999999986,-0.03709825597857508,2
1.2,1.5,7,745,1,10.98999999999998,0.06614504965392709,1.0,0.06614504965392709,71.0,0.10324330563250217,17.889999999999986,-0.03709825597857508,3
1.2,1.5,10,745,1,10.98999999999998,0.06614504965392709,1.0,0.06614504965392709,71.0,0.10324330563250217,17.889999999999986,-0.03709825597857508,4
1.2,1.8,3,745,1,10.98999999999998,0.06614504965392709,1.0,0.06614504965392709,71.0,0.10324330563250217,17.889999999999986,-0.03709825597857508,5
1.2,1.8,5,745,1,10.98999999999998,0.06614504965392709,1.0,0.06614504965392709,71.0,0.10324330563250217,17.889999999999986,-0.03709825597857508,6
1.2,1.8,7,745,1,10.98999999999998,0.06614504965392709,1.0,0.06614504965392709,71.0,0.10324330563250217,17.889999999999986,-0.03709825597857508,7
1.2,1.8,10,745,1,10.98999999999998,0.06614504965392709,1.0,0.06614504965392709,71.0,0.10324330563250217,17.889999999999986,-0.03709825597857508,8
1.5,1.5,3,745,1,10.98999999999998,0.06614504965392709,1.0,0.06614504965392709,71.0,0.10324330563250217,17.889999999999986,-0.03709825597857508,9
1.5,1.5,5,745,1,10.98999999999998,0.06614504965392709,1.0,0.06614504965392709,71.0,0.10324330563250217,17.889999999999986,-0.03709825597857508,10
1.5,1.5,7,745,1,10.98999999999998,0.06614504965392709,1.0,0.06614504965392709,71.0,0.10324330563250217,17.889999999999986,-0.03709825597857508,11
1.5,1.5,10,745,1,10.98999999999998,0.06614504965392709,1.0,0.06614504965392709,71.0,0.10324330563250217,17.889999999999986,-0.03709825597857508,12
1.5,1.8,3,745,1,10.98999999999998,0.06614504965392709,1.0,0.06614504965392709,71.0,0.10324330563250217,17.889999999999986,-0.03709825597857508,13
1.5,1.8,5,745,1,10.98999999999998,0.06614504965392709,1.0,0.06614504965392709,71.0,0.10324330563250217,17.889999999999986,-0.03709825597857508,14
1.5,1.8,7,745,1,10.98999999999998,0.06614504965392709,1.0,0.06614504965392709,71.0,0.10324330563250217,17.889999999999986,-0.03709825597857508,15
1.5,1.8,10,745,1,10.98999999999998,0.06614504965392709,1.0,0.06614504965392709,71.0,0.10324330563250217,17.889999999999986,-0.03709825597857508,16
1.8,1.5,3,745,1,10.98999999999998,0.06614504965392709,1.0,0.06614504965392709,71.0,0.10324330563250217,17.889999999999986,-0.03709825597857508,17
1.8,1.5,5,745,1,10.98999999999998,0.06614504965392709,1.0,0.06614504965392709,71.0,0.10324330563250217,17.889999999999986,-0.03709825597857508,18
1.8,1.5,7,745,1,10.98999999999998,0.06614504965392709,1.0,0.06614504965392709,71.0,0.10324330563250217,17.889999999999986,-0.03709825597857508,19
1.8,1.5,10,745,1,10.98999999999998,0.06614504965392709,1.0,0.06614504965392709,71.0,0.10324330563250217,17.889999999999986,-0.03709825597857508,20
1.8,1.8,3,745,1,10.98999999999998,0.06614504965392709,1.0,0.06614504965392709,71.0,0.10324330563250217,17.889999999999986,-0.03709825597857508,21
1.8,1.8,5,745,1,10.98999999999998,0.06614504965392709,1.0,0.06614504965392709,71.0,0.10324330563250217,17.889999999999986,-0.03709825597857508,22
1.8,1.8,7,745,1,10.98999999999998,0.06614504965392709,1.0,0.06614504965392709,71.0,0.10324330563250217,17.889999999999986,-0.03709825597857508,23
1.8,1.8,10,745,1,10.98999999999998,0.06614504965392709,1.0,0.06614504965392709,71.0,0.10324330563250217,17.889999999999986,-0.03709825597857508,24
1.2,1.2,7,745,2,0.13000000000002387,0.0008629444881829151,0.5,0.00047605489475294194,44.0,0.10324330563250217,17.889999999999986,-0.10238036114431925,25
1.2,1.2,10,745,2,0.13000000000002387,0.0008629444881829151,0.5,0.00047605489475294194,44.0,0.10324330563250217,17.889999999999986,-0.10238036114431925,26
1.5,1.2,7,745,2,0.13000000000002387,0.0008629444881829151,0.5,0.00047605489475294194,44.0,0.10324330563250217,17.889999999999986,-0.10238036114431925,27
1.5,1.2,10,745,2,0.13000000000002387,0.0008629444881829151,0.5,0.00047605489475294194,44.0,0.10324330563250217,17.889999999999986,-0.10238036114431925,28
1.2,2.0,3,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,29
1.2,2.0,5,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,30
1.2,2.0,7,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,31
1.2,2.0,10,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,32
1.2,2.5,3,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,33
1.2,2.5,5,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,34
1.2,2.5,7,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,35
1.2,2.5,10,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,36
1.2,3.0,3,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,37
1.2,3.0,5,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,38
1.2,3.0,7,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,39
1.2,3.0,10,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,40
1.5,2.0,3,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,41
1.5,2.0,5,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,42
1.5,2.0,7,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,43
1.5,2.0,10,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,44
1.5,2.5,3,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,45
1.5,2.5,5,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,46
1.5,2.5,7,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,47
1.5,2.5,10,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,48
1.5,3.0,3,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,49
1.5,3.0,5,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,50
1.5,3.0,7,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,51
1.5,3.0,10,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,52
1.8,2.0,3,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,53
1.8,2.0,5,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,54
1.8,2.0,7,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,55
1.8,2.0,10,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,56
1.8,2.5,3,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,57
1.8,2.5,5,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,58
1.8,2.5,7,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,59
1.8,2.5,10,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,60
1.8,3.0,3,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,61
1.8,3.0,5,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,62
1.8,3.0,7,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,63
1.8,3.0,10,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,64
2.0,1.2,7,745,0,0.0,0.0,-1.0,,,0.10324330563250217,17.889999999999986,-0.10324330563250217,65
