Date,predicted_future_return,portfolio_weight,price,gross_exposure,net_equity
2020-09-02,-0.028012120929280057,0.0,182.62,0.0,1.0000000000000002
2020-09-03,-0.013804354556778087,0.0,181.14,0.0,1.0000000000000002
2020-09-04,-0.02764176774762553,0.0,181.64,0.0,1.0000000000000002
2020-09-08,0.0075559655550422045,0.08740639582730926,181.29,0.0019423643517179838,1.0000000000000002
2020-09-09,0.003296642516076559,0.03813511834619725,183.05,0.0028086682921986336,1.000018856866121
2020-09-10,-0.001624061109078044,0.0,182.46,0.002799615496282779,1.000009804070205
2020-09-11,-0.03506474739745172,0.0,182.45,0.0027994620590638657,1.000009650632986
2020-09-14,0.008362177234915752,0.09673254437818544,183.89,0.004971169115880318,1.0000317455925096
2020-09-15,0.06931175446525865,0.8017890767425327,183.45,0.022776809465327136,1.0000198509032336
2020-09-16,-0.012812729492137059,0.0,183.97,0.022841371694392116,1.0000844131322986
2020-09-17,-0.02313286008327701,0.0,182.96,0.022715971980246684,0.9999590134181531
2020-09-18,0.0003508789360529632,0.004058920458106712,183.2,0.022835968164525194,0.9999888113700292
2020-09-21,0.02628804864100151,0.30409661985682557,179.52,0.029134957057019746,0.9995300975990387
2020-09-22,0.024671933861581466,0.2854016209075399,178.65,0.03533601981901956,0.9993889021186487
2020-09-23,0.007144154524693289,0.0826426210770777,174.79,0.03640903503970011,0.9986254146487277
2020-09-24,0.053817567021666485,0.6225543951056631,175.44,0.05037897318711893,0.9987608106826872
2020-09-25,0.07152243267922379,0.8273619057356059,174.94,0.06862121438962496,0.9986172317577354
2020-09-28,0.04961825819571855,0.5739773539891929,176.7,0.08206663675494738,0.9993076018121868
2020-09-29,0.07265947546870569,0.8405150641779074,178.19,0.10143676564064888,0.9999996181606015
2020-09-30,0.08123312894444656,0.9396939373381633,177.12,0.12170974297803407,0.999390508001583
2020-10-01,0.05823190377175247,0.6736188504002716,178.7,0.1377647632415885,1.0004762204784647
2020-10-02,0.0854305414161827,0.9882490416835277,178.54,0.1596025046397738,1.0003528720614605
2020-10-05,0.06464998863337562,0.7478623950249481,179.41,0.17699938925503605,1.001130592342835
2020-10-06,0.10780837456330991,1.0,177.3,0.1971399621192062,0.9990489429847829
2020-10-07,0.06465944338116661,0.7479717662789389,177.22,0.21367260488383943,0.9989599909432175
2020-10-08,0.07034891008107766,0.8137867537608323,177.85,0.23251634046045505,0.999719576436259
2020-10-09,0.0739044815611451,0.8549171276243921,181.08,0.255737314593954,1.003942392178105
2020-10-12,0.09175517959794058,1.0,180.56,0.27722514647163865,1.0032080018335674
2020-10-13,0.026543360615762332,0.3070500345280326,177.72,0.2796880496020608,0.9988475708633666
2020-10-14,0.05698958391182526,0.6592478609311012,178.27,0.29520356827967187,0.9997131370758421
2020-10-15,0.07554811828828287,0.8739304967725134,178.92,0.31570060386636817,1.0007894949564824
2020-10-16,0.044741335230261844,0.5175617634160536,178.3,0.32610799933330925,0.9996955179030669
2020-10-19,0.05196532938227419,0.6011279585906201,178.39,0.3396310070498927,0.9998601265398587
2020-10-20,0.07801628733993612,0.9024819452308189,179.25,0.36132348784198454,1.001497452993488
2020-10-21,0.0646077310645036,0.7473735651375404,180.6,0.3806530540514752,1.0042187177554776
2020-10-22,0.06095073853924106,0.7050699662298792,178.83,0.3925906226679286,1.000488064900156
2020-10-23,0.05100435987338543,0.5900115922361103,178.64,0.4052848789405863,1.0000709524564555
2020-10-26,0.035118996705099575,0.4062518422963824,178.55,0.41410851248640373,0.9998667672845756
2020-10-27,0.06849681543098854,0.7923619713268648,179.02,0.4328066207062611,1.0009568316971693
2020-10-28,0.04348996414396393,0.5030860705745456,176.13,0.43699932013542553,0.9939698406691215
2020-10-29,0.07306045482065465,0.8451535395255936,175.4,0.45396929373449624,0.9921586245009568
2020-10-30,0.08895221698284735,1.0,176.2,0.47826207145835803,0.9942291800025964
2020-11-02,0.07996681918307694,0.9250454359076083,177.91,0.5034601131036652,0.9988706564055122
2020-11-03,0.08290860827763889,0.9590756574810984,178.92,0.5276310625054258,1.0017288134188038
2020-11-04,0.07935946857218634,0.9180196855233923,178.82,0.5477366022069149,1.0014339156642178
2020-11-05,0.09612003467734662,1.0,182.93,0.5825480059248895,1.0140230971599702
2020-11-06,0.05296111490959353,0.6126470719753944,183.19,0.5969903658495457,1.0148510777073954
2020-11-09,0.04595146370260636,0.5315603672324856,175.08,0.5823734726004633,0.9884217318531466
2020-11-10,0.04088063852217397,0.4729017418505591,175.66,0.5929011008273039,0.9903510019817064
2020-11-11,0.05588412765478393,0.6464600912584018,174.9,0.603867562765436,0.9877857917082877
2020-11-12,0.05193772887308479,0.6008086796032199,175.96,0.6208786701673182,0.9914455951189873
2020-11-13,0.07146905078213926,0.8267443911118834,177.16,0.6434849937319013,0.9956798211033062
2020-11-16,0.08216670798168851,0.9504934543913869,177.15,0.6624250366860692,0.9956434988525876
2020-11-17,0.091417123674819,1.0,176.5,0.6643991493629586,0.9932129243459777
2020-11-18,0.07506876931807968,0.8683854521949831,175.49,0.67989465971535,0.9894109802051473
2020-11-19,0.02226608274367714,0.25757105794622615,175.16,0.6843399537507443,0.9881324729528477
2020-11-20,0.03209350594427865,0.37125337107708056,175.69,0.6945728344838201,0.9902031521917599
2020-11-23,0.05385017973415793,0.6229316545884207,172.23,0.6880827683253399,0.9765243884185572
2020-11-24,0.025795841788084584,0.29840283701708487,169.59,0.6780501788260623,0.9659772217903337
2020-11-25,0.049506073122793724,0.5726796121164233,169.51,0.6886437421203335,0.9656573679410143
2020-11-27,0.06428715322988979,0.7436651637556656,167.79,0.6845021315757043,0.9586697728938373
2020-11-30,0.0527531367494193,0.6102412085209886,166.67,0.6754469308141582,0.9541007140264147
2020-12-01,0.04444737831569222,0.5141613092657695,170.18,0.6885709707131734,0.9683253418968039
2020-12-02,0.08309851789436426,0.9612725064489755,171.46,0.6964608403124289,0.97350439256382
2020-12-03,0.09822596594584751,1.0,172.81,0.7032845988246806,0.9789880163502532
2020-12-04,0.10718546265625371,1.0,172.32,0.708543360992282,0.976993864082305
2020-12-07,0.14644069478165153,1.0,174.89,0.7193717893472613,0.9875611600302516
2020-12-08,0.08409438090540736,0.9727925161550709,175.5,0.726889192498948,0.9900702617027423
2020-12-09,0.06965290546814959,0.8057354657749272,172.5,0.7102636193836971,0.9776448054207086
2020-12-10,0.04161738273934902,0.48142430011274057,172.17,0.7032271970439794,0.976286040235801
2020-12-11,0.05381790446255777,0.6225582985766223,172.49,0.7004904253046532,0.9775930780650048
2020-12-14,0.04371770788876765,0.5057205796601811,171.54,0.6893672278030568,0.973735081056254
2020-12-15,0.08505898420899374,0.9839509177591306,173.94,0.6986685295299877,0.9833799530786824
2020-12-16,0.0806304910851675,0.9327227034323234,174.9,0.7164357033463694,0.9872360056735358
2020-12-17,0.07002215517064765,0.8100068967946364,176.74,0.7273469091565695,0.9947731222782089
2020-12-18,0.0817076955309666,0.9451836599428548,176.44,0.7277104638182981,0.9935385173628136
2020-12-21,0.057503125428918334,0.6651884403037587,175.88,0.7287336538066492,0.9912288491484728
2020-12-22,0.0654597156129666,0.7572292080913405,174.49,0.7265142038276737,0.9854695827236875
2020-12-23,0.04175030347456997,0.4829619093450413,175.65,0.7222296164489096,0.9902994095128451
2020-12-24,0.05822363915607412,0.6735232464348908,176.35,0.7235943255704895,0.9931776374178508
2020-12-28,0.06534116648183683,0.7558578476470624,175.71,0.7221636538209881,0.9905516075433676
2020-12-29,0.039624356945379025,0.4583692451137762,176.35,0.7219596870767014,0.9931819913487596
2020-12-30,0.04741892479804935,0.5485357603090029,177.7,0.7306677229904736,0.9987087595798543
2020-12-31,0.041159736384020484,0.4761303084724428,178.36,0.7263881515713149,1.001422550785109
2021-01-04,0.04904007331768326,0.5672889888897525,182.33,0.74381279883128,1.0175907553250174
2021-01-05,0.06525451527448316,0.7548554781055794,182.87,0.743813016670893,1.0197936781099068
2021-01-06,0.08630778775326528,0.9983969096189406,179.9,0.7316963432862552,1.0077133770243676
2021-01-07,0.040699039228320355,0.47080102558274384,179.48,0.719797783096173,1.006005136534205
2021-01-08,0.04865017148820025,0.5627786568357848,173.34,0.6866575585602114,0.9813808976874785
2021-01-11,0.025447784628981215,0.29437655849615957,173.0,0.6719204795446644,0.9800340442785107
2021-01-12,0.034182689064674074,0.39542076112760277,174.12,0.6634824315988254,0.9843840496952161
2021-01-13,0.03332187549037874,0.3854629851874822,173.37,0.6560245221618717,0.9815261825708241
2021-01-14,0.04182193990637284,0.4837905899773451,173.28,0.6546851060127754,0.981185626494256
2021-01-15,0.08021374006589085,0.9279017835529282,171.13,0.6566651456754901,0.9730625137407505
2021-01-19,0.06353875462193884,0.7350077890645494,172.58,0.6642439252488225,0.9786264970354941
2021-01-20,0.05671115037502223,0.6560269791321943,175.39,0.6763012967800472,0.9894419184629433
2021-01-21,0.05822240789441438,0.6735090033651978,175.28,0.6725355610131557,0.989017760057984
2021-01-22,0.09019905400571883,1.0,173.9,0.6683368545742403,0.9837228086990261
