k_body,k_volume,price_zone_window,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
2.0,1.8,5,1251,1,31.579999999999984,0.2726880234867455,1.0,0.2726880234867455,536.0,0.331769547325103,40.31,-0.05908152383835752,1
2.0,1.8,7,1251,1,31.579999999999984,0.2726880234867455,1.0,0.2726880234867455,536.0,0.331769547325103,40.31,-0.05908152383835752,2
2.0,1.8,10,1251,1,31.579999999999984,0.2726880234867455,1.0,0.2726880234867455,536.0,0.331769547325103,40.31,-0.05908152383835752,3
1.2,2.0,5,1251,1,31.05000000000001,0.2681115620412746,1.0,0.2681115620412746,538.0,0.331769547325103,40.31,-0.06365798528382838,4
1.2,2.0,7,1251,1,31.05000000000001,0.2681115620412746,1.0,0.2681115620412746,538.0,0.331769547325103,40.31,-0.06365798528382838,5
1.2,2.0,10,1251,1,31.05000000000001,0.2681115620412746,1.0,0.2681115620412746,538.0,0.331769547325103,40.31,-0.06365798528382838,6
1.5,2.0,5,1251,1,31.05000000000001,0.2681115620412746,1.0,0.2681115620412746,538.0,0.331769547325103,40.31,-0.06365798528382838,7
1.5,2.0,7,1251,1,31.05000000000001,0.2681115620412746,1.0,0.2681115620412746,538.0,0.331769547325103,40.31,-0.06365798528382838,8
1.5,2.0,10,1251,1,31.05000000000001,0.2681115620412746,1.0,0.2681115620412746,538.0,0.331769547325103,40.31,-0.06365798528382838,9
1.8,2.0,5,1251,1,31.05000000000001,0.2681115620412746,1.0,0.2681115620412746,538.0,0.331769547325103,40.31,-0.06365798528382838,10
1.8,2.0,7,1251,1,31.05000000000001,0.2681115620412746,1.0,0.2681115620412746,538.0,0.331769547325103,40.31,-0.06365798528382838,11
1.8,2.0,10,1251,1,31.05000000000001,0.2681115620412746,1.0,0.2681115620412746,538.0,0.331769547325103,40.31,-0.06365798528382838,12
2.0,2.0,5,1251,1,31.05000000000001,0.2681115620412746,1.0,0.2681115620412746,538.0,0.331769547325103,40.31,-0.06365798528382838,13
2.0,2.0,7,1251,1,31.05000000000001,0.2681115620412746,1.0,0.2681115620412746,538.0,0.331769547325103,40.31,-0.06365798528382838,14
2.0,2.0,10,1251,1,31.05000000000001,0.2681115620412746,1.0,0.2681115620412746,538.0,0.331769547325103,40.31,-0.06365798528382838,15
3.0,1.5,5,1251,1,30.610000000000014,0.26331182795698926,1.0,0.26331182795698926,1029.0,0.331769547325103,40.31,-0.06845771936811373,16
3.0,1.5,7,1251,1,30.610000000000014,0.26331182795698926,1.0,0.26331182795698926,1029.0,0.331769547325103,40.31,-0.06845771936811373,17
