rank,objective_value,w1,w2,w3,w4
1,0.2159937097419632,0.9999999999999996,-2.220446049250313e-16,0.9999999999999996,-0.9999999999999989
2,0.2135842980815642,0.9999999999999996,0.09999999999999964,0.8999999999999995,-0.9999999999999987
3,0.21252267890124504,0.9999999999999996,-0.1000000000000002,0.9999999999999996,-0.899999999999999
4,0.2111196305103125,0.9999999999999996,0.19999999999999973,0.7999999999999996,-0.9999999999999989
5,0.21012600774263224,0.9999999999999996,-2.220446049250313e-16,0.8999999999999995,-0.8999999999999988
6,0.20890829465684524,0.9999999999999996,-0.20000000000000018,0.9999999999999996,-0.7999999999999989
7,0.2085996868651363,0.9999999999999996,0.2999999999999998,0.6999999999999997,-0.9999999999999991
8,0.2077072860764422,0.8999999999999995,0.09999999999999964,0.9999999999999996,-0.9999999999999987
9,0.2076741380915812,0.9999999999999996,0.09999999999999964,0.7999999999999996,-0.8999999999999988
10,0.20652430707214478,0.9999999999999996,-0.1000000000000002,0.8999999999999995,-0.7999999999999989
