rank,objective_value,w1,w2,w3,w4
1,0.236666402592768,1.0,0.0,0.0,0.0
2,0.22987280611994618,0.9,0.0,0.1,0.0
3,0.22898146592931376,0.9,0.1,0.0,0.0
4,0.22298566509982093,0.8,0.0,0.2,0.0
5,0.22214649518456275,0.8,0.1,0.1,0.0
6,0.22120719578738993,0.8,0.2,0.0,0.0
7,0.21600489561076014,0.7000000000000001,0.0,0.30000000000000004,0.0
8,0.21521794581710918,0.7000000000000001,0.1,0.2,0.0
9,0.21334348836842304,0.7000000000000001,0.30000000000000004,0.0,0.0
10,0.20893041247065516,0.6000000000000001,0.0,0.4,0.0
