rank,objective_value,w1,w2,w3,w4
1,0.23372334118462046,1.0,0.0,0.0,0.0
2,0.23368770067957773,0.9800000000000001,0.0,0.02,0.0
3,0.2336499605566459,0.9600000000000001,0.0,0.04,0.0
4,0.23361012134019118,0.9400000000000001,0.0,0.06,0.0
5,0.23356818355231693,0.92,0.0,0.08,0.0
6,0.23352414771286695,0.9,0.0,0.1,0.0
7,0.2294971005692409,0.9800000000000001,0.02,0.0,0.0
8,0.22946065546713343,0.9600000000000001,0.02,0.02,0.0
9,0.22942211085849373,0.9400000000000001,0.02,0.04,0.0
10,0.22941684178405125,0.9800000000000001,0.0,0.0,0.019999999999999907
