rank,objective_value,w1,w2,w3,w4
1,0.2613653988213315,1.0,0.0,0.0,0.0
2,0.258725771767052,0.9800000000000001,0.0,0.02,0.0
3,0.2579812630548507,0.9800000000000001,0.02,0.0,0.0
4,0.257456935011406,0.9800000000000001,0.0,0.0,0.019999999999999907
5,0.256083106997478,0.9600000000000001,0.0,0.04,0.0
6,0.25533994509705893,0.9600000000000001,0.02,0.02,0.0
7,0.2548155068760051,0.9600000000000001,0.0,0.02,0.019999999999999907
8,0.254592999163901,0.9600000000000001,0.04,0.0,0.0
9,0.25407107218047664,0.9600000000000001,0.02,0.0,0.019999999999999907
10,0.25354503747770196,0.9600000000000001,0.0,0.0,0.039999999999999925
