rank,objective_value,w1,w2,w3,w4
1,0.45396289154281183,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991
2,0.45348378281051327,0.9999999999999997,0.019999999999999796,0.9799999999999996,-0.9999999999999991
3,0.45324081641968095,0.9799999999999996,0.019999999999999796,0.9999999999999997,-0.9999999999999991
4,0.452998621398825,0.9999999999999997,0.039999999999999786,0.9599999999999996,-0.9999999999999991
5,0.4527601445782564,0.9799999999999996,0.039999999999999786,0.9799999999999996,-0.9999999999999991
6,0.45251603947451047,0.9599999999999996,0.039999999999999786,0.9999999999999997,-0.9999999999999991
7,0.4525074062571324,0.9999999999999997,0.059999999999999803,0.9399999999999996,-0.9999999999999991
8,0.45227341914332003,0.9799999999999996,0.059999999999999803,0.9599999999999996,-0.9999999999999991
9,0.4520338036098378,0.9599999999999996,0.059999999999999803,0.9799999999999996,-0.9999999999999991
10,0.45201013632394704,0.9999999999999997,0.07999999999999982,0.9199999999999996,-0.9999999999999991
