short_ma,long_ma,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
20,25,41,1,0.10000000000002274,0.0007198387561186959,1.0,0.0007198387561186959,7.0,0.0023849607182939714,0.3400000000000034,-0.0016651219621752755,1
5,25,41,0,0.0,0.0,-1.0,,,0.0023849607182939714,0.3400000000000034,-0.0023849607182939714,2
10,25,41,0,0.0,0.0,-1.0,,,0.0023849607182939714,0.3400000000000034,-0.0023849607182939714,3
15,25,41,0,0.0,0.0,-1.0,,,0.0023849607182939714,0.3400000000000034,-0.0023849607182939714,4
5,55,11,0,0.0,0.0,-1.0,,,0.027761795166858505,3.8600000000000136,-0.027761795166858505,5
10,55,11,0,0.0,0.0,-1.0,,,0.027761795166858505,3.8600000000000136,-0.027761795166858505,6
15,55,11,0,0.0,0.0,-1.0,,,0.027761795166858505,3.8600000000000136,-0.027761795166858505,7
20,55,11,0,0.0,0.0,-1.0,,,0.027761795166858505,3.8600000000000136,-0.027761795166858505,8
25,55,11,0,0.0,0.0,-1.0,,,0.027761795166858505,3.8600000000000136,-0.027761795166858505,9
30,55,11,0,0.0,0.0,-1.0,,,0.027761795166858505,3.8600000000000136,-0.027761795166858505,10
35,55,11,0,0.0,0.0,-1.0,,,0.027761795166858505,3.8600000000000136,-0.027761795166858505,11
40,55,11,0,0.0,0.0,-1.0,,,0.027761795166858505,3.8600000000000136,-0.027761795166858505,12
45,55,11,0,0.0,0.0,-1.0,,,0.027761795166858505,3.8600000000000136,-0.027761795166858505,13
50,55,11,0,0.0,0.0,-1.0,,,0.027761795166858505,3.8600000000000136,-0.027761795166858505,14
5,35,31,0,0.0,0.0,-1.0,,,0.033933868750452234,4.689999999999998,-0.033933868750452234,15
10,35,31,0,0.0,0.0,-1.0,,,0.033933868750452234,4.689999999999998,-0.033933868750452234,16
15,35,31,0,0.0,0.0,-1.0,,,0.033933868750452234,4.689999999999998,-0.033933868750452234,17
20,35,31,0,0.0,0.0,-1.0,,,0.033933868750452234,4.689999999999998,-0.033933868750452234,18
25,35,31,0,0.0,0.0,-1.0,,,0.033933868750452234,4.689999999999998,-0.033933868750452234,19
30,35,31,0,0.0,0.0,-1.0,,,0.033933868750452234,4.689999999999998,-0.033933868750452234,20
5,45,21,0,0.0,0.0,-1.0,,,0.03708541984178826,5.110000000000014,-0.03708541984178826,21
10,45,21,0,0.0,0.0,-1.0,,,0.03708541984178826,5.110000000000014,-0.03708541984178826,22
15,45,21,0,0.0,0.0,-1.0,,,0.03708541984178826,5.110000000000014,-0.03708541984178826,23
20,45,21,0,0.0,0.0,-1.0,,,0.03708541984178826,5.110000000000014,-0.03708541984178826,24
25,45,21,0,0.0,0.0,-1.0,,,0.03708541984178826,5.110000000000014,-0.03708541984178826,25
30,45,21,0,0.0,0.0,-1.0,,,0.03708541984178826,5.110000000000014,-0.03708541984178826,26
35,45,21,0,0.0,0.0,-1.0,,,0.03708541984178826,5.110000000000014,-0.03708541984178826,27
40,45,21,0,0.0,0.0,-1.0,,,0.03708541984178826,5.110000000000014,-0.03708541984178826,28
