short_ma,long_ma,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
10,15,111,5,14.77000000000001,0.10213114216900854,0.8,0.019990156952025374,14.2,0.16881905581862533,23.53,-0.06668791364961679,1
15,25,101,1,8.359999999999985,0.054057549304881825,1.0,0.054057549304881825,36.0,0.10529886695162505,15.52000000000001,-0.05124131764674322,2
15,20,106,2,8.400000000000006,0.05375327429616328,1.0,0.02652725555225166,17.0,0.14459355020023867,20.579999999999984,-0.0908402759040754,3
10,25,101,1,8.139999999999986,0.05358788676761028,1.0,0.05358788676761028,40.0,0.10529886695162505,15.52000000000001,-0.051710980184014765,4
5,25,101,2,3.4099999999999966,0.019985387813436395,0.5,0.010751553462254149,38.5,0.10529886695162505,15.52000000000001,-0.08531347913818865,5
35,40,86,1,2.9499999999999886,0.018599079503183846,1.0,0.018599079503183846,6.0,0.10327780035216039,15.25,-0.08467872084897654,6
35,45,81,1,2.9399999999999977,0.01840951784596112,1.0,0.01840951784596112,4.0,0.11254524346103922,16.47999999999999,-0.0941357256150781,7
25,30,96,1,2.5500000000000114,0.015967438948027546,1.0,0.015967438948027546,31.0,0.11719928679193536,17.090000000000003,-0.10123184784390782,8
25,50,76,1,2.0,0.013101867016049873,1.0,0.013101867016049873,5.0,0.10327780035216039,15.25,-0.09017593333611051,9
5,20,106,2,2.319999999999993,0.013038474087389007,0.5,0.007171914710201677,35.5,0.14459355020023867,20.579999999999984,-0.13155507611284967,10
