short_ma,long_ma,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
50,55,2463,43,128.63,1.1624695633679587,0.5116279069767442,0.019112674527831094,47.58139534883721,1.1319890816236682,128.56,0.030480481744290522,1
30,40,2478,41,126.37999999999998,1.148311407023654,0.6341463414634146,0.01995344245556821,46.8780487804878,1.084452479338843,125.97,0.06385892768481094,2
45,50,2468,41,117.80000000000003,1.080999796210385,0.5365853658536586,0.018971178560331415,49.97560975609756,1.183712121212121,131.25,-0.1027123250017361,3
45,55,2463,31,119.80099999999997,1.0650394183428253,0.5806451612903226,0.02535062593312861,66.03225806451613,1.1319890816236682,128.56,-0.06694966328084284,4
40,50,2468,31,114.60999999999997,1.0377863454777807,0.6451612903225806,0.02471125873394653,65.19354838709677,1.183712121212121,131.25,-0.1459257757343404,5
45,60,2458,26,119.19000000000003,1.0162244232177575,0.6153846153846154,0.0293081676692131,78.76923076923077,1.1043803233095777,127.07,-0.08815590009182017,6
40,55,2463,28,114.08999999999996,1.0154548464154742,0.5714285714285714,0.027095782532245254,72.0,1.1319890816236682,128.56,-0.11653423520819395,7
20,80,2438,17,123.4399999999999,1.0140215215231336,0.5882352941176471,0.0461004189550283,122.58823529411765,1.099453741437614,126.8,-0.08543221991448036,8
35,60,2458,20,114.13,1.010787279784751,0.6,0.03794189261975965,100.0,1.1043803233095777,127.07,-0.09359304352482667,9
25,80,2438,14,122.20000000000005,0.9895858197239835,0.5,0.05508462399305481,150.64285714285714,1.099453741437614,126.8,-0.10986792171363047,10
25,75,2443,16,121.0,0.9675203353528159,0.4375,0.04809189518033427,130.625,1.1106171548117154,127.41,-0.14309681945889952,11
30,75,2443,14,117.97,0.9478068311359993,0.42857142857142855,0.053744063737664556,149.64285714285714,1.1106171548117154,127.41,-0.16281032367571613,12
35,65,2453,19,107.00999999999999,0.9467031032812991,0.5789473684210527,0.038565159198087326,105.47368421052632,1.0749850029994001,125.44,-0.128281899718101,13
15,80,2438,19,116.80999999999995,0.9464990144137178,0.631578947368421,0.038635375950270834,109.89473684210526,1.099453741437614,126.8,-0.15295472702389623,14
35,55,2463,28,107.76999999999998,0.9441986710997499,0.5,0.0257987111250639,71.78571428571429,1.1319890816236682,128.56,-0.18779041052391832,15
20,75,2443,19,112.86999999999995,0.9397521030171907,0.5789473684210527,0.03943602880013439,109.26315789473684,1.1106171548117154,127.41,-0.1708650517945247,16
40,75,2443,14,117.17999999999996,0.9292304828681517,0.6428571428571429,0.05305077332235709,146.71428571428572,1.1106171548117154,127.41,-0.18138667194356373,17
25,50,2468,26,99.79000000000013,0.9107668074429542,0.6538461538461539,0.026365184656292465,74.23076923076923,1.183712121212121,131.25,-0.27294531376916686,18
15,85,2433,20,111.82,0.897740293032951,0.5,0.03618085350801646,106.2,1.122085889570552,128.03,-0.2243455965376011,19
40,60,2458,23,102.04100000000003,0.8973387886905009,0.5217391304347826,0.03045720578696359,88.65217391304348,1.1043803233095777,127.07,-0.20704153461907682,20
10,80,2438,22,110.771,0.8973027282603985,0.5454545454545454,0.031833855841416625,94.72727272727273,1.099453741437614,126.8,-0.2021510131772155,21
35,45,2473,40,109.51000000000005,0.8916278536516435,0.55,0.017157116748555096,49.55,1.1645807259073844,130.26999999999998,-0.27295287225574083,22
30,45,2473,35,103.38000000000005,0.8854334396945198,0.5142857142857142,0.01931666972478048,55.97142857142857,1.1645807259073844,130.26999999999998,-0.27914728621286455,23
25,85,2433,14,114.77999999999999,0.8831587592527785,0.5,0.0509789063003897,150.35714285714286,1.122085889570552,128.03,-0.23892713031777357,24
35,70,2448,20,109.45000000000003,0.8821300502720082,0.6,0.034537232442495,102.2,1.1029181865554976,126.99,-0.22078813628348937,25
35,50,2468,29,105.72000000000011,0.8668803121266615,0.6206896551724138,0.023141367116744294,67.96551724137932,1.183712121212121,131.25,-0.3168318090854596,26
30,60,2458,20,102.69000000000001,0.8636614996260581,0.55,0.033810865149104384,98.55,1.1043803233095777,127.07,-0.2407188236835196,27
10,75,2443,21,107.63,0.8611357459825479,0.5714285714285714,0.03263507091794777,97.0952380952381,1.1106171548117154,127.41,-0.24948140882916747,28
30,65,2453,20,103.97999999999996,0.8545563408757739,0.5,0.033451723303271556,100.35,1.0749850029994001,125.44,-0.22042866212362622,29
25,55,2463,24,100.83000000000004,0.8513714468300244,0.5833333333333334,0.027219581629533154,81.33333333333333,1.1319890816236682,128.56,-0.28061763479364377,30
40,65,2453,20,103.83999999999997,0.8495594137722435,0.5,0.03410485026009493,101.1,1.0749850029994001,125.44,-0.2254255892271566,31
45,70,2448,16,110.47000000000001,0.844993690990328,0.625,0.043142863713358404,127.75,1.1029181865554976,126.99,-0.2579244955651696,32
30,70,2448,19,104.24,0.8392564874513297,0.42105263157894735,0.035258646249550926,108.63157894736842,1.1029181865554976,126.99,-0.2636616991041678,33
20,70,2448,22,102.12100000000004,0.8382937317808334,0.6818181818181818,0.029267339185099495,91.27272727272727,1.1029181865554976,126.99,-0.2646244547746641,34
10,95,2423,18,108.25999999999995,0.8361651095946345,0.5,0.03780842885043191,119.38888888888889,1.0603301565690946,124.61,-0.22416504697446005,35
35,75,2443,16,109.97999999999998,0.8283022024026843,0.4375,0.04310006519165852,130.5,1.1106171548117154,127.41,-0.28231495240903115,36
20,85,2433,16,107.69000000000004,0.8147868729568899,0.5,0.04225082115316964,131.0,1.122085889570552,128.03,-0.3072990166136622,37
10,90,2428,18,106.171,0.8124832883342383,0.4444444444444444,0.03711849471866653,118.33333333333333,1.1327402448691974,128.6,-0.3202569565349591,38
45,65,2453,23,104.93999999999996,0.8051112847791337,0.6086956521739131,0.028347806366121456,88.78260869565217,1.0749850029994001,125.44,-0.2698737182202664,39
