rank,objective_value,w1,w2,w3,w4
1,0.32129508464431245,1.0,0.0,0.0,0.0
2,0.31990569267003066,0.9800000000000001,0.0,0.0,0.019999999999999907
3,0.3194234085503447,0.9800000000000001,0.0,0.02,0.0
4,0.3192095984976247,0.9800000000000001,0.02,0.0,0.0
5,0.3185138906541586,0.9600000000000001,0.0,0.0,0.039999999999999925
6,0.3180327705015161,0.9600000000000001,0.0,0.02,0.019999999999999907
7,0.3178187233191503,0.9600000000000001,0.02,0.0,0.019999999999999907
8,0.31754819700519005,0.9600000000000001,0.0,0.04,0.0
9,0.3173365757770414,0.9600000000000001,0.02,0.02,0.0
10,0.317121520783211,0.9600000000000001,0.04,0.0,0.0
