k_body,k_volume,price_zone_window,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
1.2,2.0,5,747,1,31.05000000000001,0.2681115620412746,1.0,0.2681115620412746,538.0,0.4025320437210034,51.19000000000001,-0.13442048167972875,1
1.2,2.0,7,747,1,31.05000000000001,0.2681115620412746,1.0,0.2681115620412746,538.0,0.4025320437210034,51.19000000000001,-0.13442048167972875,2
1.2,2.0,10,747,1,31.05000000000001,0.2681115620412746,1.0,0.2681115620412746,538.0,0.4025320437210034,51.19000000000001,-0.13442048167972875,3
1.5,2.0,5,747,1,31.05000000000001,0.2681115620412746,1.0,0.2681115620412746,538.0,0.4025320437210034,51.19000000000001,-0.13442048167972875,4
1.5,2.0,7,747,1,31.05000000000001,0.2681115620412746,1.0,0.2681115620412746,538.0,0.4025320437210034,51.19000000000001,-0.13442048167972875,5
1.5,2.0,10,747,1,31.05000000000001,0.2681115620412746,1.0,0.2681115620412746,538.0,0.4025320437210034,51.19000000000001,-0.13442048167972875,6
1.8,2.0,5,747,1,31.05000000000001,0.2681115620412746,1.0,0.2681115620412746,538.0,0.4025320437210034,51.19000000000001,-0.13442048167972875,7
1.8,2.0,7,747,1,31.05000000000001,0.2681115620412746,1.0,0.2681115620412746,538.0,0.4025320437210034,51.19000000000001,-0.13442048167972875,8
1.8,2.0,10,747,1,31.05000000000001,0.2681115620412746,1.0,0.2681115620412746,538.0,0.4025320437210034,51.19000000000001,-0.13442048167972875,9
2.0,1.2,5,747,1,31.05000000000001,0.2681115620412746,1.0,0.2681115620412746,538.0,0.4025320437210034,51.19000000000001,-0.13442048167972875,10
