short_ma,long_ma,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
5,50,16,0,0.0,0.0,-1.0,,,-0.0354459845518994,-6.700000000000017,0.0354459845518994,1
10,50,16,0,0.0,0.0,-1.0,,,-0.0354459845518994,-6.700000000000017,0.0354459845518994,2
15,50,16,0,0.0,0.0,-1.0,,,-0.0354459845518994,-6.700000000000017,0.0354459845518994,3
20,50,16,0,0.0,0.0,-1.0,,,-0.0354459845518994,-6.700000000000017,0.0354459845518994,4
25,50,16,0,0.0,0.0,-1.0,,,-0.0354459845518994,-6.700000000000017,0.0354459845518994,5
30,50,16,0,0.0,0.0,-1.0,,,-0.0354459845518994,-6.700000000000017,0.0354459845518994,6
35,50,16,0,0.0,0.0,-1.0,,,-0.0354459845518994,-6.700000000000017,0.0354459845518994,7
40,50,16,0,0.0,0.0,-1.0,,,-0.0354459845518994,-6.700000000000017,0.0354459845518994,8
45,50,16,0,0.0,0.0,-1.0,,,-0.0354459845518994,-6.700000000000017,0.0354459845518994,9
5,45,21,0,0.0,0.0,-1.0,,,-0.027730375426621268,-5.200000000000017,0.027730375426621268,10
10,45,21,0,0.0,0.0,-1.0,,,-0.027730375426621268,-5.200000000000017,0.027730375426621268,11
15,45,21,0,0.0,0.0,-1.0,,,-0.027730375426621268,-5.200000000000017,0.027730375426621268,12
20,45,21,0,0.0,0.0,-1.0,,,-0.027730375426621268,-5.200000000000017,0.027730375426621268,13
25,45,21,0,0.0,0.0,-1.0,,,-0.027730375426621268,-5.200000000000017,0.027730375426621268,14
30,45,21,0,0.0,0.0,-1.0,,,-0.027730375426621268,-5.200000000000017,0.027730375426621268,15
35,45,21,0,0.0,0.0,-1.0,,,-0.027730375426621268,-5.200000000000017,0.027730375426621268,16
40,45,21,0,0.0,0.0,-1.0,,,-0.027730375426621268,-5.200000000000017,0.027730375426621268,17
10,30,36,0,0.0,0.0,-1.0,,,-0.021258320807386766,-3.960000000000008,0.021258320807386766,18
15,30,36,0,0.0,0.0,-1.0,,,-0.021258320807386766,-3.960000000000008,0.021258320807386766,19
25,30,36,0,0.0,0.0,-1.0,,,-0.021258320807386766,-3.960000000000008,0.021258320807386766,20
5,35,31,0,0.0,0.0,-1.0,,,-0.02110067114093961,-3.930000000000007,0.02110067114093961,21
10,35,31,0,0.0,0.0,-1.0,,,-0.02110067114093961,-3.930000000000007,0.02110067114093961,22
15,35,31,0,0.0,0.0,-1.0,,,-0.02110067114093961,-3.930000000000007,0.02110067114093961,23
20,35,31,0,0.0,0.0,-1.0,,,-0.02110067114093961,-3.930000000000007,0.02110067114093961,24
25,35,31,0,0.0,0.0,-1.0,,,-0.02110067114093961,-3.930000000000007,0.02110067114093961,25
30,35,31,0,0.0,0.0,-1.0,,,-0.02110067114093961,-3.930000000000007,0.02110067114093961,26
5,40,26,0,0.0,0.0,-1.0,,,-0.018465679676985203,-3.430000000000007,0.018465679676985203,27
10,40,26,0,0.0,0.0,-1.0,,,-0.018465679676985203,-3.430000000000007,0.018465679676985203,28
15,40,26,0,0.0,0.0,-1.0,,,-0.018465679676985203,-3.430000000000007,0.018465679676985203,29
20,40,26,0,0.0,0.0,-1.0,,,-0.018465679676985203,-3.430000000000007,0.018465679676985203,30
25,40,26,0,0.0,0.0,-1.0,,,-0.018465679676985203,-3.430000000000007,0.018465679676985203,31
30,40,26,0,0.0,0.0,-1.0,,,-0.018465679676985203,-3.430000000000007,0.018465679676985203,32
35,40,26,0,0.0,0.0,-1.0,,,-0.018465679676985203,-3.430000000000007,0.018465679676985203,33
5,55,11,0,0.0,0.0,-1.0,,,-0.013793476496997914,-2.5500000000000114,0.013793476496997914,34
10,55,11,0,0.0,0.0,-1.0,,,-0.013793476496997914,-2.5500000000000114,0.013793476496997914,35
15,55,11,0,0.0,0.0,-1.0,,,-0.013793476496997914,-2.5500000000000114,0.013793476496997914,36
20,55,11,0,0.0,0.0,-1.0,,,-0.013793476496997914,-2.5500000000000114,0.013793476496997914,37
25,55,11,0,0.0,0.0,-1.0,,,-0.013793476496997914,-2.5500000000000114,0.013793476496997914,38
30,55,11,0,0.0,0.0,-1.0,,,-0.013793476496997914,-2.5500000000000114,0.013793476496997914,39
35,55,11,0,0.0,0.0,-1.0,,,-0.013793476496997914,-2.5500000000000114,0.013793476496997914,40
40,55,11,0,0.0,0.0,-1.0,,,-0.013793476496997914,-2.5500000000000114,0.013793476496997914,41
45,55,11,0,0.0,0.0,-1.0,,,-0.013793476496997914,-2.5500000000000114,0.013793476496997914,42
50,55,11,0,0.0,0.0,-1.0,,,-0.013793476496997914,-2.5500000000000114,0.013793476496997914,43
