rank,objective_value,w1,w2,w3,w4
1,0.1199939855758524,1.0,0.0,0.0,0.0
2,0.11935373939002687,0.9800000000000001,0.02,0.0,0.0
3,0.11887672622258397,0.9800000000000001,0.0,0.02,0.0
4,0.11870809168931043,0.9600000000000001,0.04,0.0,0.0
5,0.11823437859051596,0.9600000000000001,0.02,0.02,0.0
6,0.11805704139849447,0.9400000000000001,0.06,0.0,0.0
7,0.11775565441969638,0.9600000000000001,0.0,0.04,0.0
8,0.1175866294607868,0.9400000000000001,0.04,0.02,0.0
9,0.11740058743773808,0.92,0.08,0.0,0.0
10,0.11711120535861565,0.9400000000000001,0.02,0.04,0.0
