short_ma,long_ma,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
5,25,38,0,0.0,0.0,-1.0,,,-0.11254319091756715,-20.52000000000001,0.11254319091756715,1
10,25,38,0,0.0,0.0,-1.0,,,-0.11254319091756715,-20.52000000000001,0.11254319091756715,2
15,25,38,0,0.0,0.0,-1.0,,,-0.11254319091756715,-20.52000000000001,0.11254319091756715,3
20,25,38,0,0.0,0.0,-1.0,,,-0.11254319091756715,-20.52000000000001,0.11254319091756715,4
5,15,48,0,0.0,0.0,-1.0,,,-0.08447436912979522,-14.930000000000007,0.08447436912979522,5
5,20,43,0,0.0,0.0,-1.0,,,-0.0824496739438616,-14.539999999999992,0.0824496739438616,6
10,20,43,0,0.0,0.0,-1.0,,,-0.0824496739438616,-14.539999999999992,0.0824496739438616,7
15,20,43,0,0.0,0.0,-1.0,,,-0.0824496739438616,-14.539999999999992,0.0824496739438616,8
5,40,23,0,0.0,0.0,-1.0,,,-0.06802211726759588,-11.810000000000002,0.06802211726759588,9
10,40,23,0,0.0,0.0,-1.0,,,-0.06802211726759588,-11.810000000000002,0.06802211726759588,10
