short_ma,long_ma,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
15,20,44,1,3.140000000000015,0.01730313550449125,1.0,0.01730313550449125,10.0,-0.008240834174234823,-1.4699999999999989,0.025543969678726075,1
15,25,39,0,0.0,0.0,-1.0,,,-0.05096293117322037,-9.5,0.05096293117322037,2
5,50,14,0,0.0,0.0,-1.0,,,-0.02993913472610632,-5.460000000000008,0.02993913472610632,3
10,50,14,0,0.0,0.0,-1.0,,,-0.02993913472610632,-5.460000000000008,0.02993913472610632,4
15,50,14,0,0.0,0.0,-1.0,,,-0.02993913472610632,-5.460000000000008,0.02993913472610632,5
20,50,14,0,0.0,0.0,-1.0,,,-0.02993913472610632,-5.460000000000008,0.02993913472610632,6
25,50,14,0,0.0,0.0,-1.0,,,-0.02993913472610632,-5.460000000000008,0.02993913472610632,7
30,50,14,0,0.0,0.0,-1.0,,,-0.02993913472610632,-5.460000000000008,0.02993913472610632,8
35,50,14,0,0.0,0.0,-1.0,,,-0.02993913472610632,-5.460000000000008,0.02993913472610632,9
40,50,14,0,0.0,0.0,-1.0,,,-0.02993913472610632,-5.460000000000008,0.02993913472610632,10
45,50,14,0,0.0,0.0,-1.0,,,-0.02993913472610632,-5.460000000000008,0.02993913472610632,11
15,30,34,0,0.0,0.0,-1.0,,,-0.029566648381788352,-5.390000000000015,0.029566648381788352,12
15,35,29,0,0.0,0.0,-1.0,,,-0.02081142414346593,-3.759999999999991,0.02081142414346593,13
20,35,29,0,0.0,0.0,-1.0,,,-0.02081142414346593,-3.759999999999991,0.02081142414346593,14
25,35,29,0,0.0,0.0,-1.0,,,-0.02081142414346593,-3.759999999999991,0.02081142414346593,15
30,35,29,0,0.0,0.0,-1.0,,,-0.02081142414346593,-3.759999999999991,0.02081142414346593,16
5,45,19,0,0.0,0.0,-1.0,,,-0.0191827909297555,-3.460000000000008,0.0191827909297555,17
10,45,19,0,0.0,0.0,-1.0,,,-0.0191827909297555,-3.460000000000008,0.0191827909297555,18
15,45,19,0,0.0,0.0,-1.0,,,-0.0191827909297555,-3.460000000000008,0.0191827909297555,19
20,45,19,0,0.0,0.0,-1.0,,,-0.0191827909297555,-3.460000000000008,0.0191827909297555,20
25,45,19,0,0.0,0.0,-1.0,,,-0.0191827909297555,-3.460000000000008,0.0191827909297555,21
30,45,19,0,0.0,0.0,-1.0,,,-0.0191827909297555,-3.460000000000008,0.0191827909297555,22
35,45,19,0,0.0,0.0,-1.0,,,-0.0191827909297555,-3.460000000000008,0.0191827909297555,23
40,45,19,0,0.0,0.0,-1.0,,,-0.0191827909297555,-3.460000000000008,0.0191827909297555,24
20,40,24,0,0.0,0.0,-1.0,,,-0.012007148441863125,-2.1500000000000057,0.012007148441863125,25
