rank,objective_value,w1,w2,w3,w4
1,0.1750444402753084,1.0,0.0,0.0,0.0
2,0.17324655702370634,0.9800000000000001,0.0,0.02,0.0
3,0.17258081380355228,0.9800000000000001,0.02,0.0,0.0
4,0.17167253021492362,0.9800000000000001,0.0,0.0,0.019999999999999907
5,0.17144445942310033,0.9600000000000001,0.0,0.04,0.0
6,0.17078025863992763,0.9600000000000001,0.02,0.02,0.0
7,0.17011199886881193,0.9600000000000001,0.04,0.0,0.0
8,0.16987272214853819,0.9600000000000001,0.0,0.02,0.019999999999999907
9,0.16963814662622695,0.9400000000000001,0.0,0.06,0.0
10,0.16920558007822556,0.9600000000000001,0.02,0.0,0.019999999999999907
