rank,objective_value,w1,w2,w3,w4
1,0.06087260900804757,0.0,1.0,0.0,0.0
2,0.060406487758945374,0.02,0.9800000000000001,0.0,0.0
3,0.05993507376272175,0.04,0.9600000000000001,0.0,0.0
4,0.059458367284471896,0.06,0.9400000000000001,0.0,0.0
5,0.05929516112122967,0.0,0.9800000000000001,0.02,0.0
6,0.05897636858594752,0.08,0.92,0.0,0.0
7,0.058827084830911036,0.02,0.9600000000000001,0.02,0.0
8,0.058489077925557985,0.1,0.9,0.0,0.0
9,0.05835371672683476,0.04,0.9400000000000001,0.02,0.0
10,0.05787505707252833,0.06,0.92,0.02,0.0
