rank,objective_value,w1,w2,w3,w4
1,0.22098342683177621,1.0,0.0,0.0,0.0
2,0.2194065554079058,0.9800000000000001,0.0,0.02,0.0
3,0.21782624662487618,0.9600000000000001,0.0,0.04,0.0
4,0.21700653048439678,0.9800000000000001,0.02,0.0,0.0
5,0.2162425000367823,0.9400000000000001,0.0,0.06,0.0
6,0.21572505675041923,0.9800000000000001,0.0,0.0,0.019999999999999907
7,0.21542819060935223,0.9600000000000001,0.02,0.02,0.0
8,0.21465531519600428,0.92,0.0,0.08,0.0
9,0.21414609724981612,0.9600000000000001,0.0,0.02,0.019999999999999907
10,0.21384641332741747,0.9400000000000001,0.02,0.04,0.0
