rank,objective_value,w1,w2,w3,w4
1,0.40024555746109647,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991
2,0.39904341141231303,0.9999999999999997,-0.020000000000000212,0.9999999999999997,-0.9799999999999991
3,0.3979526367474859,0.9999999999999997,0.019999999999999796,0.9799999999999996,-0.9999999999999991
4,0.3978366624847743,0.9999999999999997,-0.040000000000000216,0.9999999999999997,-0.9599999999999991
5,0.3967534608115306,0.9999999999999997,-2.0816681711721685e-16,0.9799999999999996,-0.9799999999999991
6,0.3966253110534491,0.9999999999999997,-0.06000000000000022,0.9999999999999997,-0.9399999999999991
7,0.39631037640405675,0.9799999999999996,0.019999999999999796,0.9999999999999997,-0.9999999999999991
8,0.3956546009265334,0.9999999999999997,0.039999999999999786,0.9599999999999996,-0.9999999999999991
9,0.3955496816104475,0.9999999999999997,-0.020000000000000212,0.9799999999999996,-0.9599999999999991
10,0.3954093574907869,0.9999999999999997,-0.08000000000000022,0.9999999999999997,-0.919999999999999
