rank,objective_value,w1,w2,w3,w4
1,0.364785036901382,0.9999999999999997,0.9999999999999997,-2.0816681711721685e-16,-0.9999999999999991
2,0.36439454318695386,0.9999999999999997,0.9999999999999997,-0.020000000000000212,-0.9799999999999991
3,0.36399671363857383,0.9999999999999997,0.9999999999999997,-0.040000000000000216,-0.9599999999999991
4,0.36359155331775056,0.9999999999999997,0.9999999999999997,-0.06000000000000022,-0.9399999999999991
5,0.3631790672673889,0.9999999999999997,0.9999999999999997,-0.08000000000000022,-0.919999999999999
6,0.3629289993914648,0.9999999999999997,0.9799999999999996,0.019999999999999796,-0.9999999999999991
7,0.3627592605118554,0.9999999999999997,0.9999999999999997,-0.10000000000000023,-0.899999999999999
8,0.36254085485310883,0.9999999999999997,0.9799999999999996,-2.0816681711721685e-16,-0.9799999999999991
9,0.36214537400330804,0.9999999999999997,0.9799999999999996,-0.020000000000000212,-0.9599999999999991
10,0.3617425619050927,0.9999999999999997,0.9799999999999996,-0.040000000000000216,-0.9399999999999991
