rank,objective_value,w1,w2,w3,w4
1,0.19580151449570143,0.9999999999999997,-2.0816681711721685e-16,0.9999999999999997,-0.9999999999999991
2,0.19558015388861308,0.9999999999999997,0.019999999999999796,0.9799999999999996,-0.9999999999999991
3,0.1953550754155548,0.9999999999999997,0.039999999999999786,0.9599999999999996,-0.9999999999999991
4,0.19512627906565577,0.9999999999999997,0.059999999999999803,0.9399999999999996,-0.9999999999999991
5,0.19504456284430557,0.9999999999999997,-0.020000000000000212,0.9999999999999997,-0.9799999999999991
6,0.19489376482544135,0.9999999999999997,0.07999999999999982,0.9199999999999996,-0.9999999999999991
7,0.19482459633979513,0.9999999999999997,-2.0816681711721685e-16,0.9799999999999996,-0.9799999999999991
8,0.19465753267883262,0.9999999999999997,0.09999999999999981,0.8999999999999996,-0.9999999999999991
9,0.19460091231294124,0.9999999999999997,0.019999999999999796,0.9599999999999996,-0.9799999999999991
10,0.19437351075428358,0.9999999999999997,0.039999999999999786,0.9399999999999996,-0.9799999999999991
