short_ma,long_ma,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
5,10,53,1,11.689999999999998,0.06777204475621779,1.0,0.06777204475621779,27.0,0.03170223548623241,5.6299999999999955,0.036069809269985376,1
5,15,48,0,0.0,0.0,-1.0,,,0.016307965387175383,2.9399999999999977,-0.016307965387175383,2
10,15,48,0,0.0,0.0,-1.0,,,0.016307965387175383,2.9399999999999977,-0.016307965387175383,3
5,20,43,0,0.0,0.0,-1.0,,,0.021236274455158632,3.8100000000000023,-0.021236274455158632,4
10,20,43,0,0.0,0.0,-1.0,,,0.021236274455158632,3.8100000000000023,-0.021236274455158632,5
15,20,43,0,0.0,0.0,-1.0,,,0.021236274455158632,3.8100000000000023,-0.021236274455158632,6
5,50,13,0,0.0,0.0,-1.0,,,0.02811290051063353,5.009999999999991,-0.02811290051063353,7
10,50,13,0,0.0,0.0,-1.0,,,0.02811290051063353,5.009999999999991,-0.02811290051063353,8
15,50,13,0,0.0,0.0,-1.0,,,0.02811290051063353,5.009999999999991,-0.02811290051063353,9
20,50,13,0,0.0,0.0,-1.0,,,0.02811290051063353,5.009999999999991,-0.02811290051063353,10
