rank,objective_value,w1,w2,w3,w4
1,0.3920712398651772,0.9999999999999997,-1.0,0.01999999999999964,0.9800000000000006
2,0.3912031639342722,0.9999999999999997,-0.98,-3.608224830031759e-16,0.9800000000000006
3,0.39118876537981473,0.9999999999999997,-1.0,0.03999999999999964,0.9600000000000007
4,0.39032395665669417,0.9999999999999997,-0.98,0.01999999999999964,0.9600000000000006
5,0.3903015449936852,0.9999999999999997,-1.0,0.05999999999999964,0.9400000000000007
6,0.38945281997303144,0.9999999999999997,-0.96,-3.608224830031759e-16,0.9600000000000006
7,0.3894400026728716,0.9999999999999997,-0.98,0.03999999999999964,0.9400000000000007
8,0.3894095795044387,0.9999999999999997,-1.0,0.07999999999999964,0.9200000000000007
9,0.38860500364353867,0.9799999999999996,-1.0,0.03999999999999964,0.9800000000000008
10,0.38857213319699335,0.9999999999999997,-0.96,0.01999999999999964,0.9400000000000006
