Date,adaptive_band,ma_crossover,adaptive_volatility_band,fear_greed_candle_volume
2021-06-01,-0.0,-0.002690884628321455,-0.0,-0.0
2021-06-02,0.0,0.0048903878583475,0.0048903878583475,0.0
2021-06-03,-0.0,-0.019578229009341586,-0.019578229009341586,-0.0
2021-06-04,0.010783362811662034,0.010783362811662034,0.0,0.0
2021-06-07,0.004007676676450744,0.004007676676450744,0.004007676676450744,0.0
2021-06-08,-0.0030921459492888603,-0.0030921459492888603,-0.0,-0.0
2021-06-09,-0.0019174374013083417,-0.0019174374013083417,-0.0019174374013083417,-0.0
2021-06-10,0.004294270539044076,0.004294270539044076,0.004294270539044076,0.0
2021-06-11,-0.011252391133115824,-0.011252391133115824,-0.0,-0.0
2021-06-14,-0.005860930920678298,-0.005860930920678298,-0.005860930920678298,-0.0
2021-06-15,-0.0037776887413427662,-0.0037776887413427662,-0.0,-0.0
2021-06-16,-0.016891697787991933,-0.016891697787991933,-0.016891697787991933,-0.0
2021-06-17,-0.030740459353632232,-0.030740459353632232,-0.0,-0.0
2021-06-18,-0.0055471811878202715,-0.0055471811878202715,-0.0,-0.0
2021-06-21,0.012247620202510134,0.0,0.012247620202510134,0.0
2021-06-22,-0.004192872117400381,-0.0,-0.0,-0.0
2021-06-23,-0.0006616541353384742,-0.0,-0.0006616541353384742,-0.0
2021-06-24,-0.0006019020103527062,-0.0,-0.0,-0.0
2021-06-25,0.0033124548301615153,0.0,0.0033124548301615153,0.0
2021-06-28,-6.002761270174073e-05,-0.0,-0.0,-0.0
2021-06-29,-0.010505462840677104,-0.0,-0.010505462840677104,-0.0
2021-06-30,0.00485348540920949,0.0,0.0,0.0
2021-07-01,0.003441405542474074,0.0,0.003441405542474074,0.0
2021-07-02,0.006558363417569213,0.0,0.0,0.0
2021-07-06,0.0,0.0,0.004961444198696929,0.0
2021-07-07,0.0,0.0,0.0,0.0
2021-07-08,-0.0,-0.0,-0.0006518132258828135,-0.0
2021-07-09,0.0,0.0,0.0,0.0
2021-07-12,-0.0,-0.0,-0.0012410614029904066,-0.0
2021-07-13,0.0,0.0,0.0,0.0
2021-07-14,0.0,0.0,0.010755229878264938,0.0
2021-07-15,0.0,0.0,0.00017539756782047888,0.0
2021-07-16,-0.0,-0.0,-0.009703630092944393,-0.0
2021-07-19,0.0,0.0,0.0,0.0
2021-07-20,-0.0,-0.001297093331761312,-0.001297093331761312,-0.0
2021-07-21,-0.0037192278174625892,-0.0037192278174625892,-0.0,-0.0
2021-07-22,0.0019554396776488847,0.0019554396776488847,0.0019554396776488847,0.0
2021-07-23,-0.0031344254539003025,-0.0031344254539003025,-0.0,-0.0
2021-07-26,-0.0023730422401518902,-0.0023730422401518902,-0.0023730422401518902,-0.0
2021-07-27,0.0016650808753568835,0.0016650808753568835,0.0016650808753568835,0.0
2021-07-28,0.0050463072904298745,0.0050463072904298745,0.0050463072904298745,0.0
2021-07-29,0.011105204087660248,0.011105204087660248,0.0,0.011105204087660248
2021-07-30,-0.0,-0.007886896068236227,-0.007886896068236227,-0.007886896068236227
2021-08-02,-0.0,-0.0012366034624895494,-0.0,-0.0012366034624895494
2021-08-03,-0.0,-0.0007075054536879177,-0.0007075054536879177,-0.0007075054536879177
2021-08-04,0.0,0.0002360021240190857,0.0002360021240190857,0.0002360021240190857
2021-08-05,-0.0,-0.0039521028726478,-0.0,-0.0
2021-08-06,-0.024991116901575405,-0.024991116901575405,-0.024991116901575405,-0.0
2021-08-09,-0.0177356656948493,-0.0,-0.0,-0.0
2021-08-10,0.00030917635419247524,0.0,0.0,0.0
2021-08-11,0.013785003399888751,0.0,0.013785003399888751,0.0
2021-08-12,0.00024390243902439046,0.0,0.0,0.0
2021-08-13,0.014325774201414232,0.0,0.014325774201414232,0.0
2021-08-16,0.0,0.0,0.0,0.0
2021-08-17,-0.0,-0.0,-0.0014950364788900439,-0.0
2021-08-18,0.0,0.0,0.0,0.0
2021-08-19,-0.0,-0.0,-0.0029323758228604335,-0.0
2021-08-20,0.0,0.0,0.0,0.0
2021-08-23,0.012177564487102499,0.0,0.012177564487102499,0.0
2021-08-24,-0.0,-0.0,-0.00047413026729081764,-0.0
2021-08-25,-0.0,-0.0,-0.006937444411503235,-0.0
2021-08-26,0.0,0.0,0.0,0.0
2021-08-27,0.0,0.0,0.015029522275899154,0.0
2021-08-30,-0.0,-0.0,-0.0,-0.0
2021-08-31,0.0,0.0,0.0020076764098022615,0.0
2021-09-01,0.0,0.0,0.0,0.0
2021-09-02,-0.0,-0.0026517383618148704,-0.0026517383618148704,-0.0
2021-09-03,0.010694239290989671,0.010694239290989671,0.010694239290989671,0.0
2021-09-07,-0.0,-0.019583771775985026,-0.0,-0.0
2021-09-08,-0.0025043229384056342,-0.0025043229384056342,-0.0,-0.0
2021-09-09,0.004423456273537019,0.004423456273537019,0.004423456273537019,0.0
2021-09-10,-0.005058620484437282,-0.005058620484437282,-0.0,-0.0
