ma_window,upper_k,lower_k,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
10,1.3000000000000043,-0.8999999999999981,14,2,7.4599999999999795,0.04348885185721696,1.0,0.02151778961266304,7.0,0.03403095831642422,5.8700000000000045,0.009457893540792739,1
10,1.3000000000000043,-0.799999999999998,14,2,7.4599999999999795,0.04348885185721696,1.0,0.02151778961266304,7.0,0.03403095831642422,5.8700000000000045,0.009457893540792739,2
10,1.3000000000000043,-0.699999999999998,14,2,7.4599999999999795,0.04348885185721696,1.0,0.02151778961266304,7.0,0.03403095831642422,5.8700000000000045,0.009457893540792739,3
10,1.3000000000000043,-0.5999999999999979,14,2,7.4599999999999795,0.04348885185721696,1.0,0.02151778961266304,7.0,0.03403095831642422,5.8700000000000045,0.009457893540792739,4
10,1.3000000000000043,-0.4999999999999978,14,2,7.4599999999999795,0.04348885185721696,1.0,0.02151778961266304,7.0,0.03403095831642422,5.8700000000000045,0.009457893540792739,5
10,1.3000000000000043,-0.3999999999999977,14,2,7.4599999999999795,0.04348885185721696,1.0,0.02151778961266304,7.0,0.03403095831642422,5.8700000000000045,0.009457893540792739,6
10,1.3000000000000043,-0.2999999999999976,14,2,7.4599999999999795,0.04348885185721696,1.0,0.02151778961266304,7.0,0.03403095831642422,5.8700000000000045,0.009457893540792739,7
10,1.400000000000004,-0.8999999999999981,14,2,7.4599999999999795,0.04348885185721696,1.0,0.02151778961266304,7.0,0.03403095831642422,5.8700000000000045,0.009457893540792739,8
10,1.400000000000004,-0.799999999999998,14,2,7.4599999999999795,0.04348885185721696,1.0,0.02151778961266304,7.0,0.03403095831642422,5.8700000000000045,0.009457893540792739,9
10,1.400000000000004,-0.699999999999998,14,2,7.4599999999999795,0.04348885185721696,1.0,0.02151778961266304,7.0,0.03403095831642422,5.8700000000000045,0.009457893540792739,10
