ma_window,upper_k,lower_k,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
5,0.400000000000003,-0.9999999999999982,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,1
5,0.400000000000003,-0.8999999999999981,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,2
5,0.400000000000003,-0.799999999999998,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,3
5,0.400000000000003,-0.699999999999998,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,4
5,0.400000000000003,-0.5999999999999979,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,5
5,0.400000000000003,-0.4999999999999978,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,6
5,0.400000000000003,-0.3999999999999977,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,7
5,0.400000000000003,-0.2999999999999976,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,8
5,0.400000000000003,-0.1999999999999975,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,9
5,0.5000000000000031,-0.9999999999999982,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,10
5,0.5000000000000031,-0.8999999999999981,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,11
5,0.5000000000000031,-0.799999999999998,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,12
5,0.5000000000000031,-0.699999999999998,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,13
5,0.5000000000000031,-0.5999999999999979,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,14
5,0.5000000000000031,-0.4999999999999978,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,15
5,0.5000000000000031,-0.3999999999999977,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,16
5,0.5000000000000031,-0.2999999999999976,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,17
5,0.5000000000000031,-0.1999999999999975,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,18
5,0.6000000000000032,-0.9999999999999982,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,19
5,0.6000000000000032,-0.8999999999999981,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,20
5,0.6000000000000032,-0.799999999999998,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,21
5,0.6000000000000032,-0.699999999999998,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,22
5,0.6000000000000032,-0.5999999999999979,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,23
5,0.6000000000000032,-0.4999999999999978,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,24
5,0.6000000000000032,-0.3999999999999977,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,25
5,0.6000000000000032,-0.2999999999999976,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,26
5,0.6000000000000032,-0.1999999999999975,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,27
5,0.7000000000000033,-0.9999999999999982,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,28
5,0.7000000000000033,-0.8999999999999981,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,29
5,0.7000000000000033,-0.799999999999998,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,30
5,0.7000000000000033,-0.699999999999998,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,31
5,0.7000000000000033,-0.5999999999999979,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,32
5,0.7000000000000033,-0.4999999999999978,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,33
5,0.7000000000000033,-0.3999999999999977,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,34
5,0.7000000000000033,-0.2999999999999976,18,4,10.76000000000002,0.05051306006208556,1.0,0.012417991114069216,2.5,-0.015199405038579417,-3.269999999999982,0.06571246510066497,35
