Date,Open,High,Low,Close,Volume
2019-09-03,201.19,201.83,200.19,200.9,3715803
2019-09-04,202.73,202.94,201.3,202.0,3525386
2019-09-05,204.13,206.22,203.77,204.14,4268277
2019-09-06,204.67,205.15,203.862,204.83,3591991
2019-09-09,205.51,207.8,205.2,206.7,5114888
2019-09-10,207.31,208.31,206.13,208.16,4214676
2019-09-11,208.27,211.0,207.525,210.91,4796511
2019-09-12,211.0,212.68,210.72,211.3,5082806
2019-09-13,212.24,214.58,212.22,213.61,4678965
2019-09-16,212.06,212.1,209.94,210.54,3799465
2019-09-17,210.35,211.16,208.68,210.15,4185361
2019-09-18,209.89,211.32,209.12,211.05,3109204
2019-09-19,210.78,211.44,208.9,209.11,3288133
2019-09-20,210.37,210.37,207.27,207.27,14223619
2019-09-23,207.02,208.53,206.4,207.96,3394993
2019-09-24,208.17,208.89,205.74,206.4,4307105
2019-09-25,206.5,209.44,206.23,208.11,3852645
2019-09-26,207.98,208.19,206.35,206.9,3109597
2019-09-27,207.73,208.64,206.54,207.56,3238427
2019-09-30,207.77,208.7,207.534,208.39,3920171
2019-10-01,208.94,209.66,206.44,206.71,3748552
2019-10-02,206.09,206.09,202.38,203.1,6748422
2019-10-03,202.65,205.09,201.33,205.08,4670815
2019-10-04,205.09,208.28,205.05,208.08,4325112
2019-10-07,207.36,209.6,206.19,207.24,3176630
2019-10-08,205.62,206.14,203.93,204.09,4366814
2019-10-09,204.93,207.23,204.73,206.69,3654086
2019-10-10,206.37,208.19,206.08,206.86,3040185
2019-10-11,208.97,210.08,207.73,208.08,5002164
2019-10-14,208.01,208.07,206.93,207.81,2048688
2019-10-15,207.73,210.15,207.57,209.38,3438046
2019-10-16,208.37,209.97,208.37,209.29,3458063
2019-10-17,209.26,209.98,208.51,208.62,3924332
2019-10-18,208.45,209.62,208.2,208.89,4183572
2019-10-21,210.0,211.54,209.76,211.49,3798360
2019-10-22,211.01,211.97,210.47,210.62,2854709
2019-10-23,210.5,211.01,209.54,210.96,2687723
2019-10-24,211.16,211.32,209.72,210.01,3436182
2019-10-25,209.87,212.33,209.75,211.74,2635963
2019-10-28,212.31,213.34,212.14,212.86,3761690
2019-10-29,212.38,213.17,211.61,212.91,2807855
2019-10-30,212.99,213.43,211.67,213.25,4273817
2019-10-31,213.01,213.71,211.54,212.58,4646942
2019-11-01,213.55,216.63,213.4,215.95,5326235
2019-11-04,217.77,218.62,216.983,217.91,4361938
2019-11-05,218.69,221.68,218.43,220.88,5702426
2019-11-06,221.09,222.03,220.11,222.0,3979705
2019-11-07,222.81,223.37,221.67,222.74,4101650
2019-11-08,222.75,223.0,219.89,221.18,3912848
2019-11-11,220.2,221.091,219.87,220.85,2708591
2019-11-12,220.98,222.19,220.54,220.89,2678781
2019-11-13,219.72,220.27,218.61,219.76,3096595
2019-11-14,219.77,219.87,217.91,219.36,3031307
2019-11-15,220.18,220.43,218.74,219.74,4020562
2019-11-18,219.95,220.05,218.388,219.35,4447345
2019-11-19,219.93,220.0,218.783,219.03,4251732
2019-11-20,218.01,218.37,216.01,217.48,4895182
2019-11-21,217.3,218.7,216.03,216.63,4298725
2019-11-22,216.96,217.99,216.8,217.86,2738605
2019-11-25,218.74,219.39,218.26,219.06,4143021
2019-11-26,219.1,219.2,217.72,218.9,4771015
2019-11-27,219.25,220.59,218.48,220.39,4389104
2019-11-29,220.45,220.58,219.825,220.3,2742977
2019-12-02,220.61,221.38,220.11,220.33,4120999
2019-12-03,218.82,218.9,216.395,218.08,4822940
2019-12-04,218.01,218.883,217.54,218.08,2997524
2019-12-05,218.99,219.75,218.05,219.6,2666408
2019-12-06,221.33,223.0,221.33,222.5,4030763
2019-12-09,222.71,223.3,221.0,221.0,2886308
2019-12-10,222.07,222.07,220.21,221.26,2985429
2019-12-11,220.99,222.65,220.99,222.48,4216676
2019-12-12,222.88,226.52,222.53,225.82,5468238
2019-12-13,225.92,226.5,223.96,225.3,3496141
2019-12-16,226.78,227.81,226.29,227.11,5256061
2019-12-17,227.27,228.23,226.55,226.95,4317991
2019-12-18,227.05,227.2,224.89,225.01,6787085
2019-12-19,224.81,225.66,224.16,225.21,5182430
2019-12-20,226.24,227.8,225.56,226.36,14073189
2019-12-23,226.61,226.67,224.93,225.48,3177846
2019-12-24,225.24,225.65,224.88,225.4,1081995
2019-12-26,225.92,226.59,225.64,226.31,1957360
2019-12-27,226.86,226.97,225.57,226.14,3510967
2019-12-30,226.14,226.6,224.67,225.76,3170568
2019-12-31,226.16,226.72,225.14,226.5,3863144
2020-01-02,227.51,228.39,226.71,228.39,4259838
2020-01-03,225.69,227.43,225.48,226.18,3595478
2020-01-06,224.99,227.13,224.7,226.99,3869109
2020-01-07,227.26,227.26,225.44,225.92,4094913
2020-01-08,226.03,227.84,225.75,227.18,4034789
2020-01-09,226.92,228.85,226.92,228.65,3725795
2020-01-10,228.5,228.531,226.59,226.6,2948383
2020-01-13,227.05,228.54,226.125,228.45,3881907
2020-01-14,227.85,228.39,226.88,227.61,3692986
2020-01-15,226.8,228.64,226.78,228.35,3248764
2020-01-16,229.34,230.03,228.52,229.73,3358472
2020-01-17,230.13,231.61,229.55,230.2,7378278
2020-01-21,229.85,231.13,227.95,228.63,7255519
2020-01-22,229.0,230.38,228.41,229.4,3877094
2020-01-23,229.43,229.77,227.349,229.38,4420574
2020-01-24,229.4,229.41,226.04,226.86,4201225
2020-01-27,223.7,223.9,221.11,222.45,4819614
2020-01-28,223.44,225.35,223.16,224.28,3532741
2020-01-29,224.75,226.4,224.31,224.5,2642861
2020-01-30,223.11,228.08,222.48,228.02,3819032
2020-01-31,226.49,226.97,223.43,224.591,4629066
2020-02-03,225.48,226.32,223.0,223.47,4157307
2020-02-04,226.15,226.94,224.79,225.08,3861259
2020-02-05,227.32,228.68,226.75,228.6,3778863
