k_body,k_volume,price_zone_window,num_rows,num_trades,total_pnl,total_return,win_rate,avg_trade_return,avg_holding_days,buy_hold_return,buy_hold_pnl,excess_vs_bh,rank
1.2,1.2,3,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,1
1.2,1.2,5,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,2
1.2,1.2,7,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,3
1.2,1.2,10,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,4
1.2,1.5,3,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,5
1.2,1.5,5,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,6
1.2,1.5,7,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,7
1.2,1.5,10,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,8
1.2,1.8,3,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,9
1.2,1.8,5,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,10
1.2,1.8,7,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,11
1.2,1.8,10,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,12
1.2,2.0,3,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,13
1.2,2.0,5,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,14
1.2,2.0,7,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,15
1.2,2.0,10,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,16
1.2,2.5,3,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,17
1.2,2.5,5,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,18
1.2,2.5,7,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,19
1.2,2.5,10,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,20
1.2,3.0,3,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,21
1.2,3.0,5,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,22
1.2,3.0,7,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,23
1.2,3.0,10,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,24
1.5,1.2,3,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,25
1.5,1.2,5,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,26
1.5,1.2,7,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,27
1.5,1.2,10,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,28
1.5,1.5,3,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,29
1.5,1.5,5,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,30
1.5,1.5,7,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,31
1.5,1.5,10,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,32
1.5,1.8,3,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,33
1.5,1.8,5,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,34
1.5,1.8,7,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,35
1.5,1.8,10,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,36
1.5,2.0,3,13,0,0.0,0.0,-1.0,,,-0.007132834424695922,-1.2199999999999989,0.007132834424695922,37
