rank,objective_value,w1,w2,w3,w4
1,0.4383355540155456,0.9999999999999996,-2.220446049250313e-16,0.9999999999999996,-0.9999999999999989
2,0.4374427349132163,0.9999999999999996,0.09999999999999964,0.8999999999999995,-0.9999999999999987
3,0.436464367813159,0.9999999999999996,0.19999999999999973,0.7999999999999996,-0.9999999999999989
4,0.4354003890729159,0.9999999999999996,0.2999999999999998,0.6999999999999997,-0.9999999999999991
5,0.4342507336043382,0.9999999999999996,0.3999999999999997,0.5999999999999996,-0.9999999999999989
6,0.4330153348658953,0.9999999999999996,0.49999999999999956,0.49999999999999956,-0.9999999999999987
7,0.43169412485481956,0.9999999999999996,0.5999999999999996,0.3999999999999997,-0.9999999999999989
8,0.4302870340990843,0.9999999999999996,0.6999999999999997,0.2999999999999998,-0.9999999999999991
9,0.4287939916492119,0.9999999999999996,0.7999999999999996,0.19999999999999973,-0.9999999999999989
10,0.427898214274542,0.9999999999999996,-0.1000000000000002,0.9999999999999996,-0.899999999999999
