rank,objective_value,w1,w2,w3,w4
1,0.3629593121409941,0.9999999999999997,0.9999999999999997,-2.0816681711721685e-16,-0.9999999999999991
2,0.36247870539175076,0.9999999999999997,0.9999999999999997,-0.020000000000000212,-0.9799999999999991
3,0.36199523682437396,0.9999999999999997,0.9999999999999997,-0.040000000000000216,-0.9599999999999991
4,0.36150890596878926,0.9999999999999997,0.9999999999999997,-0.06000000000000022,-0.9399999999999991
5,0.36101971235331454,0.9999999999999997,0.9999999999999997,-0.08000000000000022,-0.919999999999999
6,0.36058068307891367,0.9999999999999997,0.9799999999999996,0.019999999999999796,-0.9999999999999991
7,0.3605276555046587,0.9999999999999997,0.9999999999999997,-0.10000000000000023,-0.899999999999999
8,0.36010138162097505,0.9999999999999997,0.9799999999999996,-2.0816681711721685e-16,-0.9799999999999991
9,0.35961921833150484,0.9999999999999997,0.9799999999999996,-0.020000000000000212,-0.9599999999999991
10,0.3591341927411378,0.9999999999999997,0.9799999999999996,-0.040000000000000216,-0.9399999999999991
